item_id,label,purpose,sub_purpose,download_link,translation
gokseong-0306,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jn/gokseong/gokseong-0306.mp3,"- The sheep sitting and spinning the wheel is like a fairy draping a folding screen.  
It will come inside the alleys of Suldong and Gungildong.  
The spokes of the wheel are like eight brothers.  
The sheep hanging the hemp stalks is like paying three bows and three prostrations.  
The sheep circling the wheel rim is like circling the Big Dipper.  
The sheep playing while carrying half a bundle of good iron strings,  
Like clouds playing under the bright moonlight of early March.  
Oh wheel, be steady, spin round and round gently.  
The neighbor's young boy is getting wet in the night dew.

"
bukjeju-1805,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-1805.mp3,"Ha i heoit jait ollaseo heoi ssit  
Heoa heodeure naeryeoya heoi ollaseo heoi / sopal  

"
yeongyang-0221,Lament_eosayong,Lament,eosayong,http://urisori.co.kr/sound/origin/gb/yeongyang/yeongyang-0221.mp3,"Crow, crow, will you go to Garisan?  
Where have you been sleeping? Under the shade of Suyang Mountain.  
Here and there, under the shade, I have been sleeping.  
You have been sleeping, but as I wait for you,  
Time has passed and the day is fading away.  
What I hoped for and wished for is neither here nor there; it came but it didn’t go—nothing is certain.  
Oh, no matter what — this gentleman who hoped for and waited for me,  
Sitting under the shade, feeling good in heart and mind,  
Because it’s a cool place, I stayed and so it got late.  
Oh, no matter what — even though it’s late, as I wait for you,  
I can’t fall into a deep sleep no matter how hard I try.  
You sat, and I lay down, but when I sleep, all I do is think.  
Another day goes by and the night passes.  
Oh, no matter what — the day dawns and it’s morning,  
As I’m waiting for you,  
The sun is bright, but until that sun sets again,  
Why do you want me to wait like this?  
At night, I light the blue lantern  
And wait and wait for you to come.  
Even if the day breaks and the sun rises,  
If I turn off the blue lantern, who will be the one to do it?  
If you had come, I could have put out the light,  
But since you haven’t come,  
There is no one to put out the lantern.  
The blue lantern is brightly lit,  
If no one puts it out day and night, it just remains as it is.  
Light the fire, light the fire, light the blue lantern!  
Even the husband who was dead will come alive; the beloved who had left will return—will they?  
The lit light is in vain; no matter how much I wait, the one I hope for does not come.  
People in this world, listen:  
You cannot take what belongs to others.  
Once the moment for a person passes and they die, they do not return.  
Is there anyone who would put out the blue lantern?  
The lit flame does not go out, yet it flickers.  
If we live, we might live 500 years or so due to age,  
But when we die, we can’t extinguish even the blue lantern and die.  
— Sop'al

- Jonggeum Sae Moonseo  
- Additional village recording"
geoje-0520,Lament_lament,Lament,lament,http://urisori.co.kr/sound/origin/gn/geoje/geoje-0520.mp3,"Sung-ah, Sung-ah, don’t be selfish just because you’re going through puberty. If you’ve only cooked one mal of rice, you eat some, and I eat some too.  
If you get it with hot water, should I give it to you or should you give it to me?  
If you scrape off the scorched rice, should I give it to you or should you give it to me?  
If you get it with chaff, should I give you a chicken or should you give me a chicken?"
yeongdong-0402,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cb/yeongdong/yeongdong-0402.mp3,"Remove it, remove it, take out this seedling tray  
Life messenger Lee Myung-seon, please hold this seedling tray firmly, hohoho  
Remove it, remove it, surround this seedling tray  
Death messenger Ganglim Doryeong, take hold of this seedling tray  
Life messenger Lee Myung-seon, please lift up this seedling tray  
Surround it, surround it, surround this seedling tray, hohoho  
Surround it, surround it, also surround the lettuce wraps  
Is it only the lettuce wraps that are wraps? Seaweed wraps are also wraps  
Surround it, surround it, surround this seedling tray  
Is it only this seedling tray that is a wrap? Lettuce wraps are also wraps  
Is it only lettuce wraps that are wraps? Red wraps are also wraps, hoho  

(Three people sing together)  
Sprinkling seeds on Seoksan, this seedling growing is a difficult task  
Remove it, remove it, take out this seedling tray  
Life messenger Lee Myung-seon, please take this seedling tray away  
Death messenger Ganglim Doryeong, please take this seedling tray away, hoho  

-Two people alternate singing or sing alone.  
-At the request of the investigator, chorus is performed"
muju-0731,Ritual_funeral,Ritual,funeral,http://urisori.co.kr/sound/origin/jb/muju/muju-0731.mp3,"@Gwaneumbosal (Avalokiteshvara Bodhisattva)

Gwaneumbosal  
Gwaneumbosal  
Gwaneumbosal  

@Eohwahong

Carrying the book that blocks front and back trouble  
Twenty-four allied soldiers  
Honor the gentleman who is departing last  

@Eohwaong Heohwaong

Eohwaong Heohwaong  
Going, going, I am going  
To the faraway mountains and rivers  
Though I said I had many friends  
There is not one friend to go with me  
Even if I have many family relatives  
There is not one friend to go with me  
Eohwaong Eohwaong  
Cheongsan Island’s flowers of the rose of Sharon  
Do not say they wither  
When next March comes around again  
You will bloom again  
But when humans go once  
It is difficult to come back forever  
Eohwahong Heohwaong / Sop’al"
haenam-0207,Ritual_funeral,Ritual,funeral,http://urisori.co.kr/sound/origin/jn/haenam/haenam-0207.mp3,"- Eohaeoi  
- Eohaeoi  
- Eohaeoi  

- Gana eo  

@ Neo neoheo neoheheo-heo-eoheoya eoheheheo eohehehehwa neoheohheoya neo  

- Neo neoheo neoheheo-heo-eoheoya eoheheheo eohehehehwa eoheohheoya neo  
 Eujjalkkuna eujjireul heolkuna eujjalkkuna eujjireul heorya  
 Yonomui noreureul eujjireul heolkuna  
- Poor is the deceased nobleman, poor is the deceased nobleman  
 Forgetting everything in this world, he goes to the afterlife  
- The road to the afterlife is said to be far, the road to the afterlife is said to be far  
 Just outside the threshold is the afterlife  
- The northern distant mountains are said to be far, the northern distant mountains are said to be far  
 Across is Ansan, the northern land  

"
gwangyang-0221,etc_minstrel,etc,minstrel,http://urisori.co.kr/sound/origin/jn/gwangyang/gwangyang-0221.mp3,"He-  
Frost, frost is falling, what kind of frost is this?  
It’s not the street singer who came last year; he died and came again.  
Poom- Poom- Poom–  
Holding a sheet of the letter ""일"" (one), I see the sun and moon shining clearly.  
At night, the morning star is bright, poom poom poom.  
Holding the letter ""이"" (two), I see a drum being beaten in Hwisan.  
The courtesans of Jeonju are brave men.  
Holding the letter ""삼"" (three), I see the spirits of Samhan, the divine spirits.  
They met on a single-log bridge.  
Holding the letter ""사"" (four), I see the four seasons, soon busy on the road.  
Lunch was delayed.  
Holding the letter ""오"" (five), I see O Gwang Cheongjang and Guan Yu.  
Mounting a red horse, they go to find Master Bang Un.  
Holding the letter ""칠"" (seven), I see July shining clearly.  

"
sangju-0907,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/sangju/sangju-0907.mp3,"-Ehe- Eh
The threshing floor comes in again
Eha

@Eha

-The threshing floor
-Leaves
-A new threshing floor
-Comes in again
-Shoulders too
-Loosely
-Legs too
-About a yard long
-Big baby
-Below the waist
-Same threshing floor
-Got caught again
-Hit it
-Eha
-Look at this day
-Look at that day
-Master
-Look into the eyes
-Eha
-It’s really serious
-It’s really serious
-Good job
-It’s getting late
-The day and night threshing floor
-Is getting late
-Let’s hurry
-Hit this side
-Hit that side
-Surround it
-Eolsiguna (exclamation)
-Good job
-It’s really serious
-Good job
-The threshing is done
-Ehe- Eh
The threshing floor comes in again
Eha
-Hit it
-Shoulders too
-About a yard
-Waist too
-Loosely
-Hit it
-Sack of rice
-Where did it go?
-Hit it
-Mr. Kim
-Where did he go?
-Mr. Park
-Good job
-Mr. Lee
-Hit it
-Hit this side
-Hit that side
-Black sparrow
-Playing in the south
-Grasshopper locust
-Playing in the grassland
-Old man and grandmother
-Playing in the main room
-Bachelor and maiden
-Playing in the small room
-Threshing stick play
-Playing in the air
-Threshing stick feast
-Playing in my hand
-Workers
-Playing in the yard
-Hit this side
-Hit that side
-Hit behind
-Good job
-Good job
-The threshing is done"
gimhae-0403,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gn/gimhae/gimhae-0403.mp3,"In Seoul, a golden pigeon laid an egg on a bamboo thicket  
If I were to pick up that one egg, it would be my fate this year.

At Samdang in Miryang, the girl from Walja sat clutching mulberry fruit  
I looked by day and listened by night... yet did not realize it was stringed.

At Namchang, at the tip of Beruk, the coldness is relentless, oh youth  
I too will die, become a man, and serve a woman.

Hey, you rice field farmers down below, anytime in early spring  
The lord who went to Seoul will come in early spring.

Where is that cloud going, drifting away over there?

What kind of side dish will be served for lunch today?  
Up at Chungcheon and Cheonjabong, high-quality fish have come, half a dozen each."
geoje-0606,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gn/geoje/geoje-0606.mp3,"@Sangsadiyi

The rice seedlings I don't know how to plant,
Hurry and plant the rice seedlings,
The sun and moon pass by quickly, hurry and hurry to plant,
Clear the fields under the hill,
Plant the rice seedlings in these fields,
In autumn, when it's time to harvest,
When marrying off our eldest son,
The rice crop—
The sun and moon are passing,
Has today's work been finished?
Quickly, let's go back home,
Sangsadiyi."
gn.goseong-0404,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gn/gn.goseong/gn.goseong-0404.mp3,"@Sangsadiyeo

Sangsadiyeo  
At the edge of the rice field  
You are tied like a half moon  
Leaving a wife beyond the mountain  
She leaves by night and by day  
Sangsadiyeo  
Leaving a sweet daughter  
Leaving a son like a half moon  
Leaving me like a flower  
Sangsadiyeo  
Under the waterway, the minnows  
Wait as the stork comes  
Under the waterway, the minnows  
Wait only for the water to come  
Under the deer, the creeping snails  
Wait as the stork comes  
Oh, oh, my crying mother  
Even though the sun has set, he doesn’t come  
My breasts are swollen  
But our child doesn’t come  
Sangsadiyeo"
andong-0201,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/andong/andong-0201.mp3,"A fairy from the Moon Palace descended to the human world.  
Having nothing to do at all, feeling bored today as well,  
Let’s set up the loom and weave. Set the loom up in the sky,  
Hang the yarn on the clouds, twist it in the mist.  
Tighten and pull, loosen and pull, the hemp tree branches,  
Filtering through, making sounds. The front legs are set,  
The back legs are placed, the loom legs are four,  
These legs are like brothers, combined firmly to make six legs.  
Look, the threads stretched out look like blue and yellow dragons spread wide.  
The shuttle flying back and forth looks like the Triangular Mountain of Seoul,  
Wrapped with a waist of mist. The shuttle flying here and there,  
Is a fairy without any god on the sky, holding a baby boy in her arms,  
Playing on Buddha’s mountain. Hopping and moving about, two tails,  
Secured tightly in place. The warp threads are like brothers,  
At this time, there are three brothers. The pressure frame is like the tiger’s paw.  
Without a hitch, the shuttle chatter goes on,  
Making the sound of the weaving comb.  
Our country’s fairies seem to be playing a game of janggi (Korean chess).  
With the beat of the drum, white cranes carry their eggs,  
Flying in and out. The bad dog that waters seems like the spirit of the fisherman.  
Left on the frost river,  
The living freshness of the autumn,  
With blue threads on both sides flying,  
Is it the rainbow over East Sea Mountain?  
The two brothers bow their heads with heavy eyelids,  
Raising their cups, seeming to be very devoted to their parents.  
The hidden silk worm in the ant hill,  
Like it laid down thousands of miles in the clear water of the Milky Way.  
Bowing gently and placing it down,  
The dragon-headed silk worm,  
In the early autumn maple leaves of September,  
Lonely wild geese, pairs lost and crying.  
The naturally bent divine tree,  
Wearing a single worn pair,  
Only three days after setting the loom,  
Drank a full jug of golden liquor,  
The front house is home to Mr. Kim,  
The back house belongs to Mr. Lee.  
When our scholar returns,  
Ask him to bring along a packet of needles and a spool of thread.  
Wash it in the rear ditch,  
Bathed it in the front stream,  
With silver threads on the sunny side,  
Day by day, three, four, five days,  
Six days with drying,  
Seven, eight days with careful trimming,  
Finished with polishing and waxing.  
Put it in the new storage,  
Open the front window halfway,  
Slide open the wooden window,  
That is the scholar passing by,  
When will our scholar return?"
naju-0117,Ritual_funeral,Ritual,funeral,http://urisori.co.kr/sound/origin/jn/naju/naju-0117.mp3,"@Heoheo heoheo eheya eoheo e- ocha ehanol

-Heoheo heowo eoheya  
 Heoheo heowmcha ehanol  
-Bukmang sancheon-i meoda-heodeoni  
 Onal boni Ansan-irose  
-Gaja gase eoseore- gase  
 Isu geonneose baekro gase  
-Jaraedeunge jeo dareul silkoseo  
 Nae gohyangeul eonjena olke  
-Ganda gane nae doraga- ganda  
 Gumyeongdang hajikheoseo saemyeongdangeul chajaseo  
-Mujeongheoguna mujeong-hene  
 Yeomnae daewangnimdo mujeonghene  
-Hago saein sarameul- dugo  
 Eotjae hapilhamyeon nal daryeogalke  
-Motgagetguna motga-gene  
 Amuri saenggakhaebwado nae motgagetne  

"
wonju-0807,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gw/wonju/wonju-0807.mp3,"@ Eoreollolleol Boss

Eoreollolleol Boss  
Hello, farmer  
Please listen to me  
The foundation of the world is farming  
Whose rice field is this?  
It is a rich family's rice field  
There is alcohol and rice cake  
How can you be so good at this?  
Eoreollolleol Boss  
Is there another Myeongsa Ten-ri?  
This is Myeongsa Ten-ri  
The wind blew and everything fell down  
All the eight provinces became worthless  
The foundation of the world is farming  
Is there anything other than farming?  
Eoreollolleol Boss  
Let us work with one heart and power  
Is there anything in the boss's wind?  
Eoreollolleol Boss  
Next year in March, the early spring month  
The exam season returns  
Let's dance and have fun  
So that distant people can hear nicely  
The pedestrian who goes to the cottage can't go  
Flowers bloom and fall  
Once they bloom, that's enough  
When will they bloom again?  
If tired, work  
Rest —–"
muan-0117,Ritual_funeral,Ritual,funeral,http://urisori.co.kr/sound/origin/jn/muan/muan-0117.mp3,"@Ganse-a-bo-sal

-Ganse-a-bo-sal  
-The afterlife is far, they say  
 This is the afterlife, indeed, Bo-sal  

@Heo Heo Heo Hei Eo-no Eo-hei Heo-no  

-Heo-no Heo-no Heo-hei Eo-no Eo-no-i Heo-no  
-Even if Bukmang Mountain and the world beyond are far, this is Bukmang indeed  
 Let's go, Eo-no Heo-no-i Eo-no  

@Eo-i-no Heo-no  

-Eo-no Heo-no  
-Everyone has come, everyone has come  
-All have come on the path to the afterlife"
dalseong-0521,Work_construction,Work,construction,http://urisori.co.kr/sound/origin/gb/dalseong/dalseong-0521.mp3,"@ Ohho Bridge

Ohho Bridge  
Look at the bridge, look at the bridge  
Step firmly, step firmly  
Come here to Sangju  
When we talk about the wisteria sound, we must sing  
Manjinyutae Haeng-rae Jibul-ro  
Step well, step well on the bridge  
I lie down with my forehead relaxed  
Leaving behind the house I lived in  
Come here to my home  
I can't even go to the forge"
hampyeong-0619,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jn/hampyeong/hampyeong-0619.mp3,"Set up a loom in the sky,  
Catch clouds and hang yarn,  
On the jujube tree's drum,  
At the lacquerwood's shed,  
Quickly, quickly, weave the cloth,  
The old man next door comes by,  
Why weave all this?  
When my brother goes to the market,  
He will wear a blue silk robe,  
What is that man going to do?  
When my elder brother returns,  
He will get a lined jacket,  
What is that man going to do?  
When my brother goes to the market,  
He will wear a blue silk robe."
yecheon-0322,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0322.mp3,"Let's go pick cabbage, let's go pick cabbage  
Whose cabbage is this cabbage, it is the king's jade cabbage  
Open the gate, open the gate to the royal gate  
Open the Great East Gate  
(Your cabbage is rotten)  
(Our cabbage is tough)  
Let's go pick cabbage  
Blue Dragon, Yellow Dragon, turn around  
(Going back, going back)  

Whose East Sea is that East Sea?  
It is the king's jade East Sea  
Your cabbage is rotten  
Our cabbage is tough  

- We had a lot of fun picking heads and tying them with ribbons.  
- Picking wild vegetables (from the mountain) must be done by many people."
yeongil-0640,Lullaby_lullaby,Lullaby,lullaby,http://urisori.co.kr/sound/origin/gb/yeongil/yeongil-0640.mp3,"Rolling, rolling, rolling, little head, grow however you can.  
Is there no frequently visited neighborhood, no dark-skinned crow?  
Do you lack skill, rolling, rolling, little head?  
Even if I gave you silver, would I buy you?  
Even if I gave you gold, would I buy you? Where did you come from?  
Rolling, rolling, rolling, little head / Sop'al  

"
goryeong-0418,etc_minstrel,etc,minstrel,http://urisori.co.kr/sound/origin/gb/goryeong/goryeong-0418.mp3,"Hurrah, hurrah, it goes in  
Jeol, hurrah, hurrah, it goes in  
In summer, pants are hop pants  
In autumn, pants are red pants  
In winter, pants are hap pants  
Real pants are abba pants  
Pumba, pumba, doing well"
yecheon-0415,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0415.mp3,"-Seven or eight, Nimulleya

"
gyeongju-0412,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/gyeongju/gyeongju-0412.mp3,"After spreading the seaweed and drying it, where did my master go?  
Oh octopus, holding a big abalone in hand, went to visit the concubine's room.  

Planting rice seedlings in this newly plowed field, even if the leaves are wide, they grow straight.  
We also plant pine trees on our parents' graves and carefully tend to them.  

On the slender, trembling ear of rice, my heart is restless, my beloved.  
Even after I die and am reborn, I will serve my husband.  

Oh, the eldest child picking cotton in the bright, fertile field.  
The cotton bolls are nice, but the eldest child's face is even more beautiful.  

In the clear waters of Sangju Sanggang River, the eldest child is washing clothes.  
She sets aside the outer leaves and gives me the soft inner stalks."
yecheon-0204,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0204.mp3,"Let's try imitating the cow's moo once.

- Uh- Heo ah heo- Eh eung heo- i
- Heoi- Uh- iyeo-
- Ah- Farmer, this is what I say.
 Don’t just make quiet sounds,
 Try making the same kind of following sounds once.
 Ung- ung- hee
- Yeo- iyeo-
- Uh- heo- iyo-
 When we do this and that and talk about knowing one another,
 When the farm field is being worked on,
 If suspicion arises, what should be done?
 Uh- uh- ung hee
- Heo-ung- yeo- iyeo-
- Ah, so this was it. Ah, chatterbox ehei-/sopal"
sokcho-0201,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gw/sokcho/sokcho-0201.mp3,"@ Eya

- Eya, build and look over  
- It is a famous mountain of the world  
- You go and I go too  
- The silent green mountain and the answering flowing water  
- The Butak Mountain is insignificant  
- Let's just drink and have fun  
- Build and release  
- Words may wail but  
- My beloved tells me to leave with tears  

- Eya  
- Build and release  
- Bubyeong Mountain Temple  
- The moon caught  
- My beloved is watching  
- I am also watching  
- Words may wail  
- But my beloved tells me to leave with tears  
- The setting sun  
- Passes beyond the ashes  
- The road I must take  
- Is a thousand li away  
- Build and release  
- Called Nanggi  
- When an old tree  
- Even the birds that used to come  
- Will no longer come  
- When a woman  
- Grows old  
- Even the husband who came  
- Will no longer come"
jeongseon-0212,etc_minstrel,etc,minstrel,http://urisori.co.kr/sound/origin/gw/jeongseon/jeongseon-0212.mp3,"There may be no place to go, but there are many places to visit.  
Let's contribute bit by bit together.  

Whether it’s one character or a single word,  
At one, two, or three o’clock, the cock crowing in the dead of night is clear.  

Whether it’s two characters or one word,  
At two-fifteen, drumbeats and gongs dance across the eight provinces.  

Whether it’s three characters or one word,  
Across the three thousand li of rivers and mountains, our husband is just waiting to return.  

Whether it’s four characters or one word,  
On the busy road of four directions, the path is slow and delayed.  

Whether it’s five characters or one word,  
With five senses and medals, Guan Yu riding a guillotine horse seeks out Master Zhuge.  

Whether it’s six characters or one word,  
Recalling the June 25th Incident, humanity’s seeds have dried up.  

Whether it’s seven characters or one word,  
After seven years of severe drought, black clouds have gathered and a single drop of rain falls; everyone dances.  

Whether it’s eight characters or one word,  
Sons and brothers, eight siblings, cannot break free from the imperial examination and only sow seeds.  

Whether it’s nine characters or one word,  
At ninety years old, the old man covers himself with a bamboo hat of the times and comes out begging in the village.  

Whether it’s ten characters or one word,  
He came last year; the traveling minstrel neither died nor disappeared, and has come again.  

Whether it’s Pumba or Pumba or Pumbai,  
Did he drink cold water? He performs boldly and well.  

Did he eat noodles? He dances nimbly and well.  

Even on the muddy street, he performs sharply and well."
yeongam-0116,Work_construction,Work,construction,http://urisori.co.kr/sound/origin/jn/yeongam/yeongam-0116.mp3,"@Eolneolleol Boss Song

-Eolneolleol boss song  
-Lifting and lowering a 300-geun club  
-With each shout of the boss song  
-The 300-geun club seems ready to strike  
-Catching the wind of hunger as it rises  
-Holding onto the hunger inside the market  
-Raising it high and banging it down  
-With each shout of the boss song  
-Young people place the first light  
-Older gentlemen place the second light  
-All of our farmers do very well  
-Eolneolleol boss song  

"
daegu-0601,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/daegu/daegu-0601.mp3,"Breaking down this seal and that seal, where has the owner gone?  
At the door, the master holds a letter and has gone to visit the concubine’s room.  

The fields are full of wide-leaved rice seedlings, how splendid!  
We plant pine trees on our parents’ ancestral graves as a pavilion.  

As the sun sets on a fading day, why is that girl crying?  
She leads her younger brother, having nowhere to sleep, and leaves in tears.  

In the bamboo grove in Samdang, Miryang, golden pheasants lay eggs.  
Please give me one of those eggs; I will use it for this year’s fortune.  

Who brewed Baekhwaju in a beautiful jar that looks like porcelain?  
Holding a large drink in a glass resembling a giraffe, the eldest child offers a toast.  

At the end of wavering deceit and fickleness, my heartless elder brother,  
I too want to die and serve a husband in the world beyond."
euiseong-0707,Ritual_funeral,Ritual,funeral,http://urisori.co.kr/sound/origin/gb/euiseong/euiseong-0707.mp3,"A: Uyeodeugo  
B: Uyeodeugo  

A: Neohwa neohwa neohwa neomcha neohosei  
B: Neohwa neohwa neohwa neomcha neoho  

A: Gane gane naneun gane neohwa neomcha neohosei  
B: Neohwa neohwa neohwa neomcha neoho  

A: Injagamyun eonjina ona neohwa neomcha neohosei  
B: Neohwa neohwa neohwa neomcha neoho  

A: Myeongnyeonsamwol chunsamwore neohwa neomcha neohosei  
B: Neohwa neohwa neohwa neomcha neoho  

A: Ggocheun pieoseo hwasandeulgo neohwa neomcha neohosei  
B: Neohwa neohwa neohwa neomcha neoho"
jeongeup-0417,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jb/jeongeup/jeongeup-0417.mp3,"Even today, when you’re bored,  
try hanging a loom on the jade railing.  
Hey, big basin / ox tail."
dangjin-1104,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cn/dangjin/dangjin-1104.mp3,"@Hehe heheheo oh heheri neomcha nehe ho

-Hehe heheheoya heheri neomcha ehehe ho  
-The sun sets over Ilrak Seosan, and the moon rises over Wolchul Dongnyeol  
-It has risen, look, what has risen? Our food basket has risen  
-In the blue sky, there are many scattered stars, and in our hearts, there is much sorrow  
-After all the creation, let’s go enjoy the Baekjung Festival  
-Since it is July, Baekjung Day is like a birthday for our workers  
-Hehe heheheoya heheri neomcha ehehe ho  
-How good must the Oryan train in Japan be, leaving the flower-like day behind to take the ferry  
-Went or couldn’t go, cried so much that the Busan harbor turned into tears  
-Hehehe heheheoya heheri neomcha ehehe ho  
-They work well, they work well, our farmers work well  
-When sweat flows from the forehead, wipe it off with the back of the hand and keep going  
-Hehe heheheoya heheri neomcha nehe ho  
-In the midsummer heat, the sound of all living things makes the chest tight and unbearable  
-Let’s unite our minds and strength and briskly bring out the old games  

@Eheya eheya

-Ehei heeha  
-Oh geori neomcha ohheohheoya  
-Frog’s head evenly balanced  
-If it’s not doable, make it round  
-Pull evenly and evenly  
-Even if it’s not doable, make it look good  
-Let’s try hard, let’s do our best  
-Eheya eheya  
-Eheya eheya  
 “Ya” (Shout all together)

"
hwaseong-0112,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gg/hwaseong/hwaseong-0112.mp3,"This street, that street, streets everywhere  
Soft tofu dumplings, hand-made dumplings  
Sixteen, sixteen, Jeolla Province  
Jeolla Geumsae, brokerage  
You eat, and I eat too  
(The ending part is forgotten)"
dangjin-1007,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cn/dangjin/dangjin-1007.mp3,"""Farmers, let's do some hoeing today""

@Oiyeora, hoe

-Oiheora, hoe
-Hey there, farmers
-Oiyeorotu, hoe
-Don't just be idle
-Only farming matters
-Oiyeorotu, hoe
-This clod of soil
-Piling up layer by layer
-Builds the embankment
-Oiyeorotu, hoe
-Time passing by, blessings coming
-Oiyeorotu, hoe
-How many have passed through
-Oiyeorotu, hoe
-Our life was youth yesterday
-How come today we have white hair
-Oiyeorotu, hoe
-Oiyeorotu, hoe
-Hoisting the hoe with a heave-ho
-The spring that left comes back again
-Frogs croaking and chirping
-Jumping and playing about
-Oiyeorotu, hoe
-Hey there, farmers
-No matter the year, diligently
-Let's do farming
-Oiyeorotu, hoe
-Look over to the other side
-Farmers' wives
-Holding a makgeolli party
-Wiggling their hips
-Come and go here and there
-Hey there, farmers
-Feeling peckish? Have a drink
-Oiyeora, hoe

"
namjeju-0214,etc_minstrel,etc,minstrel,http://urisori.co.kr/sound/origin/jj/namjeju/namjeju-0214.mp3,"Eolssigu ssigu is coming in, Jeolssigu ssigu is coming in  
This is the exact time, in Yangcheon spring season, spring arrives  
Flowers bloom and fall, leaves bloom and whispered  
Ah, the pumbaa performs well, pumbaa pumbaa performs well  
Who is the real master? Is it more than me?  
Ah, the pumbaa performs well, whether pumbaa or pumbaa, performs well  
Even after traveling all eight provinces of Joseon and becoming an adult, he still lives  
Ah, the pumbaa performs well, pumbaa pumbaa performs well  
This is the exact time, in Yangcheon spring season, spring arrives  
Flowers bloom and fall, leaves bloom and whispered  
Eolssigu ssigu is coming in, Jeolssigu ssigu is coming in  
Even after traveling all eight provinces of Joseon and becoming an adult, he still lives  
Ah, pumbaa performs well, pumbaa pumbaa performs well  
He performs well even doing pumbaa, he performs well even doing pumbaa  
This is the exact time, in Yangcheon spring season, spring arrives  
Flowers bloom and fall, leaves bloom and whispered  
Eolssigu ssigu is coming in, Jeolssigu ssigu is coming in"
jincheon-0508,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cb/jincheon/jincheon-0508.mp3,"“Uhuh Uhah Ehe Ohho”

- Oh, the life of a person in this world  
- Some people have good fortune  
- In ancient spacious houses  
- Four corners hang wind chimes  
- With their clanging sound  
- What kind of fate do we farmers have?  
- Just drinking sake and eating meals  
- Putting effort only into field work  
- By doing this farming  
- We serve our country faithfully  
- Taking care of our family and parents  
- Our parents raised us  
- When they assign us such tasks  
- How could I refuse to work?  
- Unable to properly care for my parents  
- The thoughts of life bring laughter  
- Oh, dear friends in this world  
- Please listen to my words  
- Our life, once gone  
- Is hard to come again  
- Once we die  
- Will sprouts or shoots ever come?  
- It is heartbreaking and sorrowful  
- When this body grows old  
- Which friend will seek me?  
- When good food is gone  
- It returns to the water’s hole  
- When good clothes are worn out  
- They go back as a rag  
- When this body dies  
- It goes to the distant land of the dead  
- Uhuh Uhah Ehe Ohho

-North Jangdan rhythm  
>"
milyang-0512,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gn/milyang/milyang-0512.mp3,"Even when the sun and moon rise, I do not know how to shake off the dew.  
Let's break off the cotton stalks and go shake off the dew.  

Even when the sun and moon rise, I do not know how to shake off the dew.  
Let's break off the cotton stalks and go shake off the dew.  

In this rice field ridge, harvesting the rice seedlings is troublesome.  
Harvesting cotton by turning the cotton plant under the sky is also troublesome.  

Yet, the rice seedlings in the field weigh half a geun (a traditional unit).  
On my back, I carry a wife, and the wife’s child weighs half a geun.  

In the dewy morning in the field where cotton stalks are broken, that big girl  
Picks the leaves precisely, puts them in a basket, and please let me carry a pair of stems.  

Ssangchu, that big girl washing the cotton stalks in the flowing water of the river,  
If she were not the daughter of a wandering horse, I would make her my wife."
yeongil-0229,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gb/yeongil/yeongil-0229.mp3,"@Erangseong is coming

-Erangseong is coming, who is coming  
-Our owner is coming  
-All the letters from the west side are playing around  
-The skipper's tool is set in place  
-Afterwards, hu hu hu

-Boat song  
>"
