item_id,label,translation
Erb_661,Písně věku mládeneckého a panenského,"The lapwing flew out of Vysoké Mýto, and she passes on to me that a black-eyed girl sends her regards. She was black-eyed, sewing white dresses, a red kerchief, a green wreath, my dear little doll. Janeček came there, all tired, sighed deeply, lamented sadly, and sat down at the little table. ""Don’t sit, don’t sit, come, help, pour, so people won’t talk and blame us, that you are my dear."" ""I’m not going to pour, but I’m going to court you: if it is God’s will, we will be together, so it can happen."" When I was walking through the meadow past the juniper, I met my dear, my beloved girl; her heart was aching."
Erb_663,Písně věku mládeneckého a panenského,"My darling little parrot! Where have you been? ""I was at the pilgrimage at Saint Dorothea's, there I prayed. For none other than my beloved: that I might have him as my husband in the white bed."""
Erb_664,Písně věku mládeneckého a panenského,"The poured swallow says that dawn is breaking: go home, girl, I cannot help you, I would be beaten. I would be beaten by my mother: for not shearing, for not giving green fodder to the cows. ""You will not be beaten, you will not go to the grass,"" the dew, the cold water, said, ""it’s no lie."""
Erb_666,Písně věku mládeneckého a panenského,"She was sitting by our gate, fair white as a dress: look, maiden, look, you are losing your beauty by not going to sleep alone. ""That is not true at all, I always sleep alone in our chamber, no one can come there but our lady mistress."""
Erb_667,Písně věku mládeneckého a panenského,"At our little stable, water flows from the rocks: whoever tastes this water must go to the maiden, even if she is under locks."
Erb_668,Písně věku mládeneckého a panenského,"Longing. Blow, breeze, in the direction where my beloved serves: convey greetings to my joy, my heart longs for there."
Erb_669,Písně věku mládeneckého a panenského,"Oh you lovely black eyes! How I long for you: if I do not get you, I will not serve here anymore."
Erb_670,Písně věku mládeneckého a panenského,"Do not go, my dear, into the forest, cold dew is falling; your shoes are old, completely torn, you would have to go barefoot."
Erb_672,Písně věku mládeneckého a panenského,"What is that nightingale singing from midnight? How beautifully the sound resonates! It perches on a little branch, singing a song to be heard by its dear female."
Erb_673,Písně věku mládeneckého a panenského,"I have a girl, she wants me, she has black eyes: when she sees me, she already feels shy and immediately covers them."
Erb_674,Písně věku mládeneckého a panenského,"Ančička, get up, I am already coming to you: it struck half past three in the Monastery; Ančička, get up, I am already coming to you. Someone is coming to us, I do not know him: he has blue little eyes, rosy little cheeks, when he comes to us, then I will recognize him."
Erb_676,Písně věku mládeneckého a panenského,"I stand under the windows, soaking wet like a mouse: dear lady! Open the gate for me, if you may. ""I would gladly let you into our little room; but we don't have any lights in the whole building."" ""Put a penny on the candle, my dear, I will add two: then we will enjoy ourselves together until dawn."""
Erb_678,Písně věku mládeneckého a panenského,"A little bird flew onto a juniper, plucking moss: that my darling has sweet lips like honey. I have traveled around four countries, a fifth village: yet I have not found anyone equal to my darling until now."
Erb_679,Písně věku mládeneckého a panenského,"Sing, nightingale! Wake up my little mouth, it sleeps beside the door: so that it does not sleep, it rises early, for it is already getting dusky."
Erb_680,Písně věku mládeneckého a panenského,"Above Strakonice, by the road, there grow three roses: one is blooming, the second is finishing blooming, the third cannot bloom. If I could perhaps pick one flower from those three roses: I would leave all my friends – for the boy, the whole world."
Erb_681,Písně věku mládeneckého a panenského,"Where shall we go for a walk, my dear? ""To a pretty garden, you and I."" Don’t argue with me, my dear! What shall we do there, my dear? ""Pick nice flowers, you and I."" Don’t argue with me, my dear! Where shall we put them, my dear? ""In a white handkerchief, you and I."" Don’t argue with me, my dear! What shall we make from them, my dear? ""To weave a pretty wreath, you and I."" Don’t argue with me, my dear! Where shall we go to the party, my dear? ""To our pub, you and I."" Don’t argue with me, my dear! What shall we do there, my dear? ""Drink a mug of beer, you and I."" Don’t argue with me, my dear! Where shall we go to sleep then, my dear? ""Each to our own bed, you and I."" Don’t argue with me, my dear! And when we wake up in the morning, my dear? ""We will kiss here, you and I."" Don’t argue with me, my dear!"
Erb_682,Písně věku mládeneckého a panenského,"Those monastery bells, they are worthy bells, they ring beautifully: their hearts made of silver, of gold, they attract boys to us."
Erb_683,Písně věku mládeneckého a panenského,"My little Andulka, you gave me no peace, you wouldn't let me sleep at night; you wouldn't let me sleep, I had to get up, I had to love you. I came home when the moon rose, the farmer had fed the animals. My golden farmer! I was captured by a handsome girl."
Erb_684,Písně věku mládeneckého a panenského,"Ančička the shepherdess, don’t tell anyone anything: not even the lady, that we know each other; don’t tell anyone anything, Ančička the shepherdess!"
Erb_685,Písně věku mládeneckého a panenského,"My dear! The beloved is coming to us: what kind of dinner shall I prepare for him? Dinner is ready, roast mutton, beer brought for my pleasure. My dear! The beloved is coming to us, what kind of bed shall I prepare for him? An oak bed, a feather quilt, snow-white bedding for my pleasure."
Erb_688,Písně věku mládeneckého a panenského,"A little oak tree is growing, oh oak tree! on a slender hill: wait for me, my golden maiden! I am still very young. ""I would wait for you, oh I would wait! but you will not take me: you will mount a black horse and go off to the army!"""
Erb_689,Písně věku mládeneckého a panenského,"I stood by the window, I stood, calling to my beloved: arise, my dear, gently, come closer to the little window, arise, maiden! And she rises, rises, wraps her skirt around; she approaches the window, looks at her beloved, golden girl. She speaks in a quiet voice, speaks to him sweet words: ""Where have you been, my golden Venclíček! Why didn’t you come for a moment to our home? The gate is already closed, closed, daddy has the keys; I must not go to him for them, I cannot open for you, golden child!"" If only I had the wings of a little bird, a nightingale! I would soar upwards: I would fly to the window, fly into the little chamber to my heart."
Erb_690,Písně věku mládeneckého a panenského,"For a beloved, nothing is difficult; for a beloved, I long to the same extent. My dear has a white coat, but I am not allowed to take it because he is a soldier: I would gladly take it if my mother did not forbid me. When he comes to us, he says nothing, and when he leaves, I am immediately beaten: I don’t mind the beating, only when I have my beloved with me!"
Erb_692,Písně věku mládeneckého a panenského,"It was one o’clock past midnight when my beloved saw me off: “Go through that green grove already, my dear, go alone, go with God!” There are not as many little stars in the sky as my beloved gave me kisses, there are not and will never be, as long as the world exists, so many little stars. “If my mother had sent me to a convent while I was still little, I would not know Honzík now.”"
Erb_695,Písně věku mládeneckého a panenského,"Meissen apples – let's get to them: we will cook them in cream; we will invite Mařenka, my dear sweetheart, to join us as well. My dear Mařenka is sleeping in the pantry; Jeníček came to her and woke her up: ""Drink, my Mařenka, my dear sweetheart! To my health."" ""Why should I drink to your health? I'm not your sweetheart."" ""You are, my Mařenka, my dear sweetheart, no one else."" ""But people have told me that you used to see someone else?"" ""Don't believe it, my Mařenka, my dear sweetheart! People lied!"""
Erb_697,Písně věku mládeneckého a panenského,"By our little door, by our gate, a nightingale sings there many times during the night; it sings beautifully, as its song spreads out many times during the night."
Erb_698,Písně věku mládeneckého a panenského,"Lenorka. I have a girl, a pretty girl, a nice girl named Lenorka: she is a girl like a flower, a joy to look at; she is a girl like made of wax, I would marry her immediately!"
Erb_699,Písně věku mládeneckého a panenského,"A young budgerigar cannot be loved, it runs away from me: I run after it, I fell, I lie down; I bruised both my knees, they hurt."
Erb_700,Písně věku mládeneckého a panenského,"Gladly, gladly, my dear Honzíček! Gladly, gladly I love you! ""Is it true that you love me so much?"" Gladly, gladly, I love you!"
Erb_703,Písně věku mládeneckého a panenského,"I would go to my beloved, but I must not, the path has overgrown with reeds; once I cut down the reeds, I will not leave you there, my dear. I would go to my beloved, I do not know where, the path has overgrown here and there; once I untangle the here and there, I will not leave you there, my dear. I would go to my beloved through the forest, reeds have grown on my path; once I break the reeds, I will take both the daughter and the mother."
Erb_706,Písně věku mládeneckého a panenského,"When you come this way, stop by: I will give you a little bouquet of mallow; a little green bouquet: if you are so sincere, come to me."
Erb_707,Písně věku mládeneckého a panenského,"My mother always told me to avoid young men: yet I have them in my heart: after all, if the young men are good boys. When I went to Sunday morning mass, a young man met me for love: a handsome face, blue eyes – it’s a wonder my little heart didn’t jump out!"
Erb_709,Písně věku mládeneckého a panenského,"My dear fell ill because I didn’t buy her the trimming: I will go there, I will heal her, I am not afraid of this illness at all!"
Erb_710,Písně věku mládeneckého a panenského,"When I was walking a week ago from the feast, I met a maiden I did not know: she was pretty, nicely pale; she had little red apples in her hands. I was a foolish boy, I took the apples, they were good; as soon as I ate them, I immediately went pale: return to me, my dear, my beauty now. “I would return your beauty to you, if the dove had not flown away with it; it flew away into the grove: may the Lord protect you, my lad!” I told you these words: that you do not want just one, that you want both; you cannot want more than one: either leave me, maiden, or him!"
Erb_711,Písně věku mládeneckého a panenského,"In our little orchard, there is grass, no one cuts it, it is very fine, it is very fine, it just creeps: my beloved walks me along it. Lend me, my maiden, a little lantern, so I can light the path, to see if it is dry or muddy: the path shines like gold."
Erb_713,Písně věku mládeneckého a panenského,"I chose Mariančka with the pink skirt as my protector: no matter how she is, she wants me; she sent me a message about the fair. ""I chose Mr. France in the green jacket as my protector: no matter how he is, since he wants me, he persuaded me about music."""
Erb_715,Písně věku mládeneckého a panenského,"A little cloud is rising, it will rain: hide me, my dear, under the pillows; I will not leave you, my delight, until the sun rises again over the hill."
Erb_716,Písně věku mládeneckého a panenského,"When I went to my dear one, the dog growled at me, I gave him a crust just to make him quiet: Courage! Courage! here’s a crust for you: just don’t bark at me when I am with you! I came to the window, quietly I knocked, unhappy Courage immediately barked at me: Courage! Courage! here’s a crust for you: just be silent when I am with you! My dear Lidunka! oh my darling! and Courage: woof, woof, woof! paid no attention to it. Courage! Courage! you have no conscience; you wouldn’t bark if I were with you! Suddenly the master came out of the door: I jumped out of the yard the same way I came in. Courage! Courage! you don’t know love; you wouldn’t have barked if I had been with you. The following stanza is probably a later addition and only detrimental to the previous ones: After all, I didn’t bark, I only growled; if I had known that, I would rather have stayed quiet. Just whisper: Courage! here’s a crust for you; I won’t even make a sound when you are with us. Compare Jič. Zpěv. 330; Suš. 208."
Erb_717,Písně věku mládeneckého a panenského,"When I was walking away from my beloved, from the maiden, little horseshoes jingled under my shoes: jingle, jangle, little horseshoes! I loved two dark-eyed maidens. When I was walking away from my beloved at dawn, the neighbor’s dog started barking at me; and I said to him: ""Quiet, little dog!"" and he almost bit my little foot."
Erb_719,Písně věku mládeneckého a panenského,"Do not go, young men, to Lady Mařena's place; although she will drive you out like dogs, as she did me: when I came there, the dog came at me, I had to turn back, barely escaped."
Erb_720,Písně věku mládeneckého a panenského,"They always tell me that I am unmarried, that I don't have embroidered aprons: if I don't have them, I don't have them, I can have one; I will have it sewn by a seamstress from Volyně. The Volyně seamstress is well known, she will embroider it with tulips; with tulips, and also beautiful flowers: then you will want me, young men!"
Erb_722,Písně věku mládeneckého a panenského,"Briefly or at length, nothing pleases me when my dearest one does not graze here! If he were here grazing, it would be easier for me, my heart would be happier again."
Erb_723,Písně věku mládeneckého a panenského,"Take care of me, mother, take care of me, mother, until the green apple ripens: when you raise me, you will marry me to a dear one, then, mother, you will look at me."
Erb_724,Písně věku mládeneckého a panenského,"Take care of me, my mother, like a Meissen apple, take care of me, my mother, like a rose blossom: only after you raise me, then you will see how nicely a white coat will suit me."
Erb_726,Písně věku mládeneckého a panenského,"Petrovický Castle among the mountains: don’t forget what you gave me! “I gave, I gave, I gave an embroidered white scarf with tulips, nicely trimmed.”"
Erb_727,Písně věku mládeneckého a panenského,"Do not say, my lady! Do not say anything that we talked together, do not say anything; that we stood together, gave each other kisses, do not say, my lady, do not say anything!"
Erb_728,Písně věku mládeneckého a panenského,"Above Pušperek, that little hill is green, and on it sits a swallow, calling out: I will go there to listen to what the swallow will tell me. The swallow spoke about my beloved, that I must leave her, as clear as day; as clear as day, the sun shines: that she is my golden maiden like a flower."
Erb_729,Písně věku mládeneckého a panenského,"Behind that little barn of ours, behind the barn, I found a painted whistle there; that whistle played nicely: I did not expect any false notes, my boy!"
Erb_730,Písně věku mládeneckého a panenského,"My head aches, my dear boy! Take the scarf out of your pocket, tie my head; my dear boy! Tie my head: once you have tied my head, I will give you a kiss."
Erb_731,Písně věku mládeneckého a panenského,"Green grove, green forest: what you promised me yesterday, I am going for it today; what you promised me yesterday, I am going for it, my dear, you promised, you did not give, you deceived me."
Erb_732,Písně věku mládeneckého a panenského,"A pear tree stands in the wide field, greening, rosemary grows beneath it, it is not picked: I must pick it, even if I were to perish there, and you must, my maiden, forget. If our lords found out that a twig was plucked from the rosemary: they would summon all the district officials here, they would immediately capture us for the army."
Erb_733,Písně věku mládeneckého a panenského,"A beautiful rose, a carnation, bloomed for me: my lady did not want to give me a kiss; she did not want to, she did not give it because she was angry: how my lady will be appeased again."
Erb_734,Písně věku mládeneckého a panenského,"The girl went to Vamberk, carrying chicks in a basket; her beloved met her and said he would trample her basket. ""Tit for tat, my dear! Don’t be so angry: you can take the chicks, just don’t trample my basket."""
Erb_735,Písně věku mládeneckého a panenského,"No one knows what love is who has not experienced it: I would not go to my beloved if I did not have to: but I think I must go there to visit my lady, even if all people would consider it wrong of me."
Erb_736,Písně věku mládeneckého a panenského,"Don't knock, don't knock, madam is not asleep yet; don't knock, don't knock, ours are not lying down yet: if you keep knocking here for long, madam will ask: who is it? who is it? she won't rest at night."
Erb_737,Písně věku mládeneckého a panenského,"Sing, nightingale, cheerfully here in our valley: what is destined for me by God, it will not pass me by; let people say what they want, that they are taking my beloved away from me: if my beloved wants me, no one will take her away. When I used to visit my darling, the moon was shining for me; when I was returning home, it was often daylight. She ran out to meet me in the orchard: ""Will you come to us soon, boy? When I don’t see you, my golden one, I walk around completely troubled."""
Erb_739,Písně věku mládeneckého a panenského,"Don’t go there, come rather to us, I am a better girl; come rather to us, don’t go to her, I am a better girl: if she is richer, I am more sincere; don’t go to her, come rather to us, I will gladly take care of you."
Erb_740,Písně věku mládeneckého a panenského,"If my dear were ribbons themselves, and everyone liked her, and yet I would not marry her: I will marry an honest girl, even if she had only one bouquet, blue eyes, like mine, oh! like mine."
Erb_741,Písně věku mládeneckého a panenského,"If it were covered in gold, my dearest is still just mud: I don’t care about that, I scrape off the mud, my dearest is worth it!"
Erb_745,Písně věku mládeneckého a panenského,"Red and white, I like that, red and white I like: red cheeks and white hands, a pretty girl I like."
Erb_746,Písně věku mládeneckého a panenského,"Why wouldn't I be, the bailiff's daughter, why wouldn't I be fair white: I drink the cream, I wash with milk; why wouldn't I be fair white? Why wouldn't I be, the innkeeper's daughter, why wouldn't I be like a rose: I drink wine, I wash with beer; why wouldn't I be like a rose?"
Erb_747,Písně věku mládeneckého a panenského,"I don’t care about anything, only when I have a little garden under my windows, I don’t care about anything, only when I have a graft under my windows: there are little apples on it, Ančička picks them, they are good, they are sweet, they are like honey."
Erb_748,Písně věku mládeneckého a panenského,"On that bridge, the grass is green, on our bridge the grass grows: my girl mowed it, she is still very small; and I will wait for her until she grows up."
Erb_751,Písně věku mládeneckého a panenského,"Around Kestřany, the grass is green, around Kestřany the grass is growing: when the grass grows, Ančička will grow; when the grass grows, then she will be mine. There are few of you left, Kestřany girls, there are few of you left, very few: there were eleven of you, now only two remain, the soldiers came, took you away."
Erb_753,Písně věku mládeneckého a panenského,"She stood in the brook wearing blue shoelaces, and had an ashen skirt, a pink kerchief, a sage green apron: she was a girl to be loved!"
Erb_754,Písně věku mládeneckého a panenského,"She was standing on the balcony in a linen shirt, wearing lace-up shoes with bows; and I kept begging, carrying my hat in my hand, to make me a bed with blankets. She told me she was still young, that she hadn't plucked geese yet; when she does pluck them, she wants to make me a bed with nice white blankets."
Erb_755,Písně věku mládeneckého a panenského,"Wait, I’ll say you were pestering me, wait, I’ll say you wanted me: a little rose in the garden, a little kiss on the way; wait, I’ll say you wanted me!"
Erb_756,Písně věku mládeneckého a panenského,"I won't give it, I don't have it, I am still little, I don't have it, I won't give it, I am still young: when I am bigger, a bit wiser, then I will give you the scarf."
Erb_757,Písně věku mládeneckého a panenského,"Oh, I don't know, I don't know why you like me, oh, I don't know, I don't know why you love me: I am not rich, nor am I very beautiful; oh, I don't know, I don't know why you love me. ""Your blue eyes are my favorite, your blue eyes I love: those blue little eyes and white little hands: because they can do everything."""
Erb_759,Písně věku mládeneckého a panenského,"I would like to have you, if only I knew, if only I knew that you would be mine; but it is so difficult, my joy, because I do not know if you will be mine. ""Just love me, do not be angry with me, just love me, I will be yours; or it is so easy, my joy, because I only want to be yours."""
Erb_761,Písně věku mládeneckého a panenského,"When I do not see you, I walk sorrowful; when I do not see you, I am mournful: but when I behold you, I have a joyful heart, freed from all worries."
Erb_762,Písně věku mládeneckého a panenského,"The road to Lužany is all dusty, who doesn’t mind walking it? Who doesn’t mind when the girl is pretty, who doesn’t mind seeing her off?"
Erb_766,Písně věku mládeneckého a panenského,"Above Pušperk is a green little hill, above Pušperk is a green hill: it has become cloudy, it will rain there; it has become cloudy, it will rain there. It will rain there, it will just pour; it will rain there, it will just pour: my beloved is there, I have to go there; my beloved is there, I have to go there."
Erb_768,Písně věku mládeneckého a panenského,"The little moon is shining, I must go to my dearest, to my beloved; the little moon has set, I have found my beloved: she was waiting for me under the birch grove."
Erb_769,Písně věku mládeneckého a panenského,"Around Kolín is a nice plain, around Kolín the water flows: my dear Nanynka, my lovely one, serves there, my golden delight serves there."
Erb_770,Písně věku mládeneckého a panenského,"Take me, take me, my black horse, take me, take me, to my beloved: if you take me, I will give you whatever you want; take me, take me, I will give you oats."
Erb_772,Písně věku mládeneckého a panenského,"When I walked away from my dear, they honked at me nicely, a cuckoo called from the oak: the cuckoo called, my dear cried because she had angered Jeníček. My dear Jeníček! So do not be angry that I did not come out to you; so do not be angry, do not look for reasons: if you like me, just take me."
Erb_774,Písně věku mládeneckého a panenského,"Everyone asks me where my doll is, everyone asks me where my darling is? She is sitting under the little tree, playing with a wreath: that is my darling, a lovely girl."
Erb_776,Písně věku mládeneckého a panenského,"Over there, across the water, two girls are coming through the grass; they would need a crossing: get up, ferryman, ferry my girl so she doesn't come to drown."
Erb_777,Písně věku mládeneckého a panenského,"Oh heavenly God! Am I not handsome, that no girl wants me in Klatovy? I will go out into the world, where happiness blossoms, and there I will find myself a nice girl. Heavenly mother! Am I not pretty, that no boy wants me in Pušperk? I will go out into the world, where happiness blossoms, and there I will find myself a boy too."
Erb_778,Písně věku mládeneckého a panenského,"I will not be here, I will leave this place; I will not be here, I will go away: I will go to a world where the rose blooms, there I will choose whatever I want, there I will choose what I want."
Erb_779,Písně věku mládeneckého a panenského,"Defiance against defiance to someone into our house, defiance against defiance to someone at our gate: two roses grow there, no one can reach them, no one can love them. ""I am not a dog to climb to you through the window; I am not a dog, nor a beast: when I want to have your daughter, I will not go through the window, I will go through the door."""
Erb_782,Písně věku mládeneckého a panenského,"Come to us during the day, sit next to me, come to us during the day, sit next to me: have some beer brought to us so that I can drink; I will put bread and cheese and salt on the table."
Erb_783,Písně věku mládeneckého a panenského,"If I don't get you, I know what I will do; if I don't get you, my darling! I will go to a monastery, become a friar, and there I will pray for you. If the Lord God grants us, and you will still be mine, then we will mock our enemies: if the Lord God brings us together, no one will separate us, until someday the shovel at the grave."
Erb_785,Písně věku mládeneckého a panenského,"Whose little horse is that? It clatters along the road: oh, my dearest is going to the army! I will tie up my dress, I’ll go with him too, no one will separate us until death."
Erb_786,Písně věku mládeneckého a panenského,"My dear godmother, if you are so clever as to know what I have in the lantern? I have Ančička there, the candle of my heart – as soon as I get her, I will shine a light to you."
Erb_787,Písně věku mládeneckého a panenského,"Spin, spin, spin away from me, I was at the mill; spin, spin, spin away from me, I want to sleep: I was grinding wheat, my golden Jenik; spin, spin, spin away from me, I want to sleep!"
Erb_789,Písně věku mládeneckého a panenského,"That's why I didn't want you, because you were very sleepy, that's why I didn't want you, because you were sleeping so deeply: I came to you, then I left again, I gave you a little kiss, you know nothing."
Erb_790,Písně věku mládeneckého a panenského,"The wind blows from Podlážky, the girl looks like a picture; the wind blows from Podlážky, it is cold, cold, cold. They are heating, smoke rises from the little village, take me, girl, to the little room, they are heating, smoke rises from the little village, it is cold, cold, cold."
Erb_791,Písně věku mládeneckého a panenského,"Be angry with me, or don’t be angry, just greet me when you meet me; be angry with me, or don’t be angry, just give me a greeting: and when you meet me and give a greeting, people will think you are not angry; be angry with me, or don’t be angry, just give me a greeting."
Erb_792,Písně věku mládeneckého a panenského,"The meadow is green, the forest is green, only you, my dear, do not tell on me; the meadow is green, the forest is green, only you do not tell on me: and if you do tell, you will tell on yourself, that I did not leave you without a kiss; the meadow is green, the forest is green, only you do not tell on me!"
Erb_793,Písně věku mládeneckého a panenského,"Budgie, my child, I like you; Budgie, my child, I love you! People do not even wish me well for coming after you; people do not even wish me well for coming to you. Stubbornly against stubbornness to someone's house of yours, stubbornly against stubbornness to your gates. People do not even wish me well for coming after you; people do not even wish me well for coming to you."
Erb_795,Písně věku mládeneckého a panenského,"I don’t want anyone, just Honza himself, I don’t want anyone, only Honza: Honza will carry me in a covered carriage, in a covered carriage, drawn by four horses, oh my golden Honza, Honza!"
Erb_796,Písně věku mládeneckého a panenského,"Blue-eyed girl, don’t sit by the stream, blue-eyed girl, don’t sit there: the water in the stream is deep, if it takes you, it will be a pity; blue-eyed girl, don’t sit there! Blue-eyed girl, don’t sit by the stream, blue-eyed girl, don’t sit there: the water in the stream is swirling, 1) it will sweep away your eyes; blue-eyed girl, don’t sit there!"
Erb_797,Písně věku mládeneckého a panenského,"Father, Father, Father, our Father – my lady, how are you? Healthy, healthy, healthy, healthy you are – when you see me, you are glad. I believe in the Lord God – that we are both glad: The Ten Commandments – when little kisses burn. Angel of God, my guardian – you are mine and I am yours."
Erb_799,Písně věku mládeneckého a panenského,"Love. Love me, I love you, we will be friends together: whoever loves me, I love more; and whoever loves me little, I love nothing. Love is a beautiful virtue, it will last forever."
Erb_800,Písně věku mládeneckého a panenského,"A little pigeon flew out onto a green oak tree. It flew out, cooed, until the oak swayed. Behind it, a little dove was looking for a mate. The mate flew off to the noble clover. Beyond the clover to the forest: ""My little pigeon! Where are you?"""
Erb_801,Písně věku mládeneckého a panenského,"She stood in the garden in a golden corset. She wore a golden cap, her hair curly. A thin shirt, sewn by a little doll. She sewed it from hemp in that green grove. She sewed, embroidered, wept sorrowfully. ""In that castle tower lies my beloved. Keep watch over him so he does not leave me."" They put guards on him, four cuirassiers. And in the large house, they saddled horses for him. ""Saddle the horses for me, give me a long saber. Along with a carbine for my young wife."""
Erb_804,Písně věku mládeneckého a panenského,"Black eyes, go to sleep, you must get up in the morning. Morning, morning, early morning, before the sun rises. The sun is already rising, my dear is walking around. She is walking around the square, bringing us news. Such news that they are recruiting for the army. When they recruit, they will take, 1) what a pity for the lads a hundred times over! They will take our handsome ones, 2) the lame ones will stay with us."
Erb_808,Písně věku mládeneckého a panenského,"The girl was mowing, mowing grass near the dry land. When she finished mowing, she looked around to see where Janeček was grazing the horses. He was grazing them in the valley, on the young clover. Eat, horses, it's good – my beloved is unfaithful. I bought her a blue ribbon: here you go, girl, for parting! Whenever she braided that ribbon, she always cried over it. ""Where is the one who bought it for me? He has saddened my little heart!"""
Erb_809,Písně věku mládeneckého a panenského,"A little dove flew out of the reeve’s little window. She flew out, cooed, and called to her beloved. Come, my dear, from the other side, help me with a load of grass. ""The grass is heavier than the aftermath, why, my dear, did you take so much?"" I took as much as I wanted so that I would have enough for the cows. He turned around and laughed, slapped his maiden. It made her cheeks flush red, and she wiped them with her handkerchief. With a handkerchief, a white one, that she had received from her beloved. She made a wreath from little flowers and wove clover into it. The flower in the wreath withers: God be with you, my little girl! Prachenska. – Cf. Suš. 537; Kol. I. 295. 1) ""May father and mother help, they did not want to give you to me. They were still rocking you in the cradle, but they were already promising you to me."""
Erb_810,Písně věku mládeneckého a panenského,"When I was leaving my girl, two little stars were shining for me. One bright, the other dark: oh my God! where is mine? Oh, the bright one, that is yours, and the dark one, that is mine. Dark star! shine brighter: my maiden! reconsider. How then shall I reconsider, if I do not intend to take you? The millstone is heavy: the state of marriage is even heavier. The millstone grinds down, the state of marriage does not wear out. The millstone is crushed: the state of marriage lasts until death!"
Erb_812,Písně věku mládeneckého a panenského,"Why, guelder rose, do you stand in the ditch? Are you afraid of drought? If I were afraid of drought, I would stand even deeper.  
Why, guelder rose, do you have no berries and do not blush with them? I had plenty of berries and I blushed with them.  
Birds pecked off the top, maidens broke off from the stems.  
Every maiden has her boy – and I, sadly, have no one.  
Oh, if only I had someone, I would have taken comfort!"
Erb_813,Písně věku mládeneckého a panenského,"I quickly bet enough, a nice rose to my liking; oh, the little rose is falling, my beloved is leaving me. He leaves and does not want me, because I do not have thousands, thousands, not even hundreds – the path to us has grown over with grass. I had a dear boy, what of him when he does not want me? When he comes to us, he sits quietly, not saying a word. Marry, girl, marry, take someone who is your equal: I am equal to you in honesty, in wealth it is not possible!"
Erb_816,Písně věku mládeneckého a panenského,"I walked through forest and non-forest, I got lost, I don’t know where I am; I walked on a road and off-road, I met a pretty girl there. She met me, didn’t know me, came up to me, called out to me: “Welcome, my fellow countryman! Don’t go to another maiden.” Why would I go to you, if you cheated on me? You repaid my love and sincerity with unfaithfulness. Don’t think you’re the only one destined for my heart: there are plenty of girls everywhere, like juniper berries. I came to you for three years, I brought gifts to you; I brought, you took, but you loved another. I came to you for three years, and was cheated by you; in the third year the juniper ripened: it was the end of our love. The world turns like a wheel: 1) love now, if you have someone; the world turns like a stone, our love is already amen!"
Erb_821,Písně věku mládeneckého a panenského,"Oh my ancient maiden! No one wants me for you; they don’t love me for you, they point at me because of you. If I knew you would be mine, I would pave the way you walk; I would pave it with little tiles, the path where your little feet walk. The sun is standing above the mill, where will we meet again? We will meet on the little path, and give each other a little kiss."
Erb_824,Písně věku mládeneckého a panenského,"I don’t know, I don’t know which way to go – all of it has grown over with grass; it has grown over with clover, so I wouldn’t go for free gifts. I bought her lacing with silver, lacing trimmed with gold, lacing, golden buckles as a token of our love. “Who was it then, son, who begged you to bring me gifts? You brought them, I accepted them, but I loved another.”"
Erb_826,Písně věku mládeneckého a panenského,"To Pažežnice the path is narrow, 1) entirely overgrown with thornbushes; the thornbushes bloom white: my maiden, open up! My golden Spaněvská path, it is not so much you I long for as for the path, my girl! ""Oh golden Spaněvský grove, I am always thinking of you: not so much the little grove as you, my lad! Oh golden Spaněvský trails, how you were green: turn green again, please my heart’s delight!"" There on those Spaněvský meadows I heard a cuckoo cuckooing; the little cuckoo cuckooed, my maiden began to cry. The cuckoo cuckooed cuckoo: ""Give me, my lad! your hand, give me your hand, give me your right hand, the path to us has grown over with grass. Give me your hand, give it to me, so that we may not be separated: not for a year, not for two years, not until the end of the world!"""
Erb_834,Písně věku mládeneckého a panenského,"The wheat was turning green when I was leaving the little kiss; it was turning green happily when I was leaving you, girl. The wheat was turning green, the blue eyes started to cry; now I must go away from you – may the Lord God from heaven comfort you!"
Erb_835,Písně věku mládeneckého a panenského,"Let me go, my dear, let me go: you are false – God forgive you! Release me from my promise, I will wait for another. You think I don't know? And I will find out everything from you, what, you son, what are you doing: that you are fooling yourself with another!"
Erb_837,Písně věku mládeneckého a panenského,"When I was harrowing those fields, at that time I trained the horses; I harrowed them with a black mare when I went after my maiden."
Erb_838,Písně věku mládeneckého a panenského,"Boy, boy, my little lad! You torment my little head; you trouble me and afflict me, you sadden my little heart."
Erb_840,Písně věku mládeneckého a panenského,"When a beloved says goodbye to a beloved, they cut their hearts in two, their hearts with a saw – a paper, silver, gold-inlaid saw. When a beloved says goodbye to a beloved, they light a white farewell for each other: and we did not light for each other – yet we said goodbye."
Erb_843,Písně věku mládeneckého a panenského,"Mountain, mountain, you are high! My maiden, you are distant, you are distant beyond the mountains – love between us is fading. It is fading, fading, until it withers! There is no one in the world for me, no more pleasure for me to be found!"
Erb_844,Písně věku mládeneckého a panenského,"Upward the road, downward the other – let us part, my dear! Our farewell is hard, when we are used to being together! Ah, when we part, 1) two little hearts will be saddened! Two little hearts, four eyes will cry day and night. Blue eyes, why do you cry if you will not be mine? You won’t be and you must not, it’s useless to think otherwise! 1) An older version of the song goes like this: Ah! When we part, two little hearts will be saddened: one mine, the other yours, both will cry. I will be beyond the mountain, the tall one, you beyond the water, the deep one: two little hearts, four eyes will cry day and night. Eyes, eyes, why do you cry? Are you lamenting to yourselves? Ah, don’t cry for him, you will get another one."
