item_id,label,label_nl,song_url,translation
young_children_dbnl_944,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129013&lan=en,"1.  
Eun, deun, dip,  
I can’t flip the cane,  
I can’t take the book,  
Eun, deun, dip.

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grinding mustard,  
Eun, deun, deep,

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?

4.  
Eeze, beeze, ban,  
I’m off and you’re on.  
There are nine of us,  
Tomorrow it will rain;

If then a thief came,  
Who took the dish from the table.  
One, ten, snapped ten,  
One hundred thousand and thirteen.

5.  
Behind the mill lies a block,  
It’s stolen and it’s still there;  
One, ten, snapped ten,  
One hundred thousand and thirteen.

6.  
Anemane, mikkelemee,  
Wobbled, bobbled, minister,  
I in my need without bread,  
I and cherries, without bells.  
Es, bles, deaf is gone.  
Two men without souls;  
Where has the soul gone?  
Up on the cemetery,  
There they cut off Piet’s head…  
From one, two, three.

14.  
One, two, a cup of tea;  
A lump with it,  
You’re finished.

15.  
Eeny, meeny, mutten,  
Ten pounds of groats,  
Ten pounds of cheese;  
You are the boss.

16.  
Eeny, meeny, makken,  
Frying oil cakes,  
Wife, cooks porridge,  
You’re done.

17.  
Eene, meene, mukken,  
Pieces of purslane,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your thick legs  
Are you one, two, three - or.

26.  
Inke, tinke, tullepetijnen,  
Dirty vase, double daze,  
I’m ten, golden belt,

Erum, blerum, sixteen.  
Pief, pof, paf,  
You’re honestly out.

27.  
My father recently wanted to rivet a box,  
Guess how many nails could fit inside:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Jan was gone;  
Whoever gets the last hit is free:  
v, r, ij is free:

28.  
Amsterdam, that big city,  
That stands on a hundred poles,  
And if that city should fall over,

Who will pay for that?  
Not me, not you, and no one else either.  
Nothing, ten, twenty, etc."
young_children_dbnl_945,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129014&lan=en,"1.  
Eun, deun, dip,  
I can't flip the dog,  
I can't take the dog's books,  
Eun, deun, dip.

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grinding mustard,  
Eun, deun, dip.

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?

4.  
Eeze, beeze, ban,  
I’m off and you’re on.  
We are nine of us,  
Tomorrow it will rain;  

If then a thief came,  
Who took the dish off the table.  
One, ten, nailed ten,  
One hundred thousand and thirteen.

5.  
Behind the mill lies a block,  
It is stolen and it still lies there;  
One, ten, nailed ten,  
One hundred thousand and thirteen.

6.  
Anemane, mikkelemee,  
Obble, dobble, minister,  
Me in my distress without bread,  
Me and cherries, without bells.  
Es, bles, deaf is gone.  
Two men without soul;  
Where has the soul gone?  
On top of the cemetery,  
There they chop off Piet’s head...  
From one, two, three.

14.  
One, two, a cup of tea;  
A lump with it,  
You’re done.

15.  
Iene, miene, mutten,  
Ten pounds of groats,  
Ten pounds of cheese;  
You are the boss.

16.  
Iene, miene, makken,  
Frying doughnuts,  
Woman, cooking porridge,  
You’re done.

17.  
Eene, meene, mukken,  
Pieces of lettuce,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your thick legs  
Are you one, two, three - or.

26.  
Inke, tinke, tullepetijnen,  
Dirty vases, double dazes,  
Ten of them, golden belt,  

Erum, blerum, sixteen.  
Pief, pof, paf,  
You are honestly out.

27.  
My father wanted to nail a little box recently,  
Guess how many nails could go into it:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Jan was gone;  
Whoever gets the last tap is free:  
v, r, ij is free:

28.  
Amsterdam, that big city,  
It stands on a hundred piles,  
And if that city ever falls over,  

Who will pay for that?  
Not me, not you, and no one else either.  
Zero, ten, twenty, etc."
young_children_dbnl_946,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129015&lan=en,"1.  
Eun, deun, dip,  
I can’t flip the bucket,  
I can’t carry a book,  
Eun, deun, dip.

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grinding mustard,  
Eun, deun, dip.

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?

4.  
Eeze, beeze, ban,  
I’m off and you’re on.  
We are nine people,  
Tomorrow it will rain;  

If a thief should come,  
Who takes the dish from the table.  
One, ten, snapped ten,  
One hundred thousand and thirteen.

5.  
Behind the mill lies a block,  
It’s stolen and still lies there;  
One, ten, snapped ten,  
One hundred thousand and thirteen.

6.  
Anemane, mikkelemee,  
Wobbled, bobbled, preacher,  
I in my need without bread,  
Me and morel mushrooms, without bells.  
Es, bles, deaf is gone.  
Two men without souls;  
Where has the soul gone?  
Up on the graveyard,  
There they chop off Piet’s head...  
From one, two, three.

14.  
One, two, a cup of tea;  
A lump with it,  
You’re done.

15.  
Eeny, meeny, mutten,  
Ten pounds of groats,  
Ten pounds of cheese;  
You are the boss.

16.  
Eeny, meeny, makken,  
Frying oil cakes,  
Wife, cooks porridge,  
You’re done.

17.  
Eeny, meeny, mukken,  
Pieces of lamb’s lettuce,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your thick legs  
Are you one, two, three - or.

26.  
Inke, tinke, tullepetijnen,  
Dirty vases, double daze,  
I am ten, golden belt,  

Erum, blerum, sixteen.  
Pief, pof, paf,  
You are honestly out.

27.  
My father recently nailed a box,  
Guess how many nails it took:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Jan was gone;  
Whoever gets the last tap is free:  
v, r, ij is free:

28.  
Amsterdam, that big city,  
It stands on a hundred piles,  
And if that city should fall over,  

Who will pay for it?  
Not me, not you, and not someone else either.  
Zero, ten, twenty, etc."
young_children_dbnl_947,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129016&lan=en,"1.  
Eun, deun, dip,  
I can’t flip the cane,  
I can’t carry the cane,  
Eun, deun, dip.

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grinding mustard,  
Eun, deun, dip,

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?

4.  
Eeze, beeze, ban,  
I’m off and you’re on.  
There are nine of us,  
Tomorrow it will rain;

If then a thief came,  
Who took the dish from the table.  
One, ten, snapped ten,  
One hundred thousand and thirteen.

5.  
Behind the mill lies a block,  
It’s stolen and it’s still there;  
One, ten, snapped ten,  
One hundred thousand and thirteen.

6.  
Anemane, mikkelemee,  
Wobbled, wobbled, minister,  
Me in my distress without bread,  
Me and morellen, without bells.  
Es, bles, deaf is gone.  
Two men without souls;  
Where has the soul gone?  
Up on the cemetery,  
There they are chopping off Piet’s head...  
From one, two, three.

14.  
One, two, a cup of tea;  
A lump with it,  
You’re done.

15.  
Iene, miene, mutten,  
Ten pounds of groats,  
Ten pounds of cheese;  
You are the boss.

16.  
Iene, miene, makken,  
Baking oil cakes,  
Woman, cooks porridge,  
You’re done.

17.  
Eene, meene, mukken,  
Chard pieces,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your thick legs  
Are you one, two, three - or.

26.  
Inke, tinke, tullepetijnen,  
Dirty vases, double daze,  
I am ten, golden belt,  

Erum, blerum, sixteen.  
Pief, pof, paf,  
You are honestly out.

27.  
My father wanted to nail a box last time,  
Guess how many nails could fit in it:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Jan was gone;  
Whoever gets the last tap is free:  
v, r, ij is free:

28.  
Amsterdam, that big city,  
Is built on a hundred poles,  
And if that city ever falls over,  

Who will pay for it?  
Not me, not you, and not someone else either.  
Zero, ten, twenty, etc."
young_children_dbnl_948,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129017&lan=en,"1.  
Eun, deun, dip,  
I can flip the cane,  
I can take the cane books,  
Eun, deun, dip.  

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grinding mustard,  
Eun, deun, deep,  

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?  

4.  
Eeze, beeze, ban,  
I am off and you are on.  
We are nine of us,  
Tomorrow it will rain;  

If then a thief came,  
Who took the dish from the table.  
One, ten, snapped ten,  
One hundred thousand and thirteen.  

5.  
Behind the mill lies a block,  
It is stolen and it still lies there;  
One, ten, snapped ten,  
One hundred thousand and thirteen.  

6.  
Anemane, mikkelemee,  
Wobbled, dabbled, preacher,  
Me in my distress without bread,  
Me and cherries, without bells.  
Es, bles, deaf is gone.  
Two men without souls;  
Where has the soul gone?  
Up on the cemetery,  
There they chop off Piet's head....  
From one, two, three.  

14.  
One, two, a cup of tea;  
A lump with it,  
You are done.  

15.  
Eene, meene, mutten,  
Ten pounds of groats,  
Ten pounds of cheese;  
You are the boss.  

16.  
Eene, meene, makken,  
Frying oil cakes,  
Woman, cooks porridge,  
You are done.  

17.  
Eene, meene, mukken,  
Linen pieces,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your thick legs  
Are you one, two, three - or.  

26.  
Inke, tinke, tullepetijnen,  
Dirty vases, double daisies,  
I’m ten, golden belt,  

Erum, blerum, sixteen.  
Pief, pof, paf,  
You are honestly off.  

27.  
My father recently nailed a small box,  
Guess how many nails could go in it:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Jan was gone;  
Whoever gets the last tap is free:  
v, r, ij is free:  

28.  
Amsterdam, that big city,  
That stands on a hundred poles,  
And if that city ever falls over,  

Who will pay for that?  
Not me, not you, and not somebody else either.  
Zero, ten, twenty, etc."
young_children_dbnl_950,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129019&lan=en,"1.  
Eun, deun, dip,  
I am the cane flip,  
I am the cane bookman,  
Eun, deun, dip.  

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, mustard grinding,  
Eun, deun, deep,  

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?  

4.  
Eeze, beeze, ban,  
I'm off and you are on.  
We are nine of us,  
Tomorrow it will rain;  

If then a thief came,  
Who took the dish from the table.  
One, ten, rattled ten,  
One hundred thousand and thirteen.  

5.  
Behind the mill lies a block,  
It is stolen and it still lies there;  
One, ten, rattled ten,  
One hundred thousand and thirteen.  

6.  
Anemane, mikkelemee,  
Obbled, dabbled, preacher,  
I in my need without bread,  
Me and morels, without bells.  
Es, bles, deaf is gone.  
Two men without souls;  
Where has the soul gone?  
Up on the cemetery,  
There they chop off Piet’s head...  
From one, two, three.  

14.  
One, two, a cup of tea;  
A cube of sugar with it,  
You’re done.  

15.  
Eeny, meeny, mutten,  
Ten pounds of grits,  
Ten pounds of cheese;  
You are the boss.  

16.  
Eeny, meeny, makken,  
Frying oil cakes,  
Wife cooks porridge,  
You’re done.  

17.  
Eeny, meeny, mukken,  
Endive pieces,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your thick legs  
Are you one, two, three - or.  

26.  
Inke, tinke, tullepetijnen,  
Dirty vases, double dazes,  
I am ten, golden belt,  

Erum, blerum, sixteen.  
Pief, pof, paf,  
You are honestly off.  

27.  
My father recently wanted to nail a small chest,  
Guess how many nails could fit in it:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Jan was gone;  
Who gets the last tap is free:  
v, r, ij is free:  

28.  
Amsterdam, that big city,  
That stands on a hundred piles,  
And if that city ever falls over,  

Who will pay for that?  
Not me, not you, and no one else either.  
Nothing, ten, twenty, etc."
young_children_dbnl_951,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129020&lan=en,"1.  
Eun, deun, dip,  
I am the cane flip,  
I am the cane bookman,  
Eun, deun, dip.

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grinding mustard,  
Eun, deun, deep,

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?

4.  
Eeze, beeze, ban,  
I off and you on.  
We are nine,  
Tomorrow it will rain;

If then a thief came,  
Who took the dish from the table.  
One, ten, snapped ten,  
One hundred thousand and thirteen.

5.  
Behind the mill lies a block,  
It is stolen and it still lies there;  
One, ten, snapped ten,  
One hundred thousand and thirteen.

6.  
Anemane, mikkelemee,  
Obbled, dobbled, minister,  
I in my distress without bread,  
Me and morels, without bells.  
Es, bles, deaf is gone.  
Two men without souls;  
Where has the soul gone?  
Up on the cemetery,  
There they chop off Piet’s head ....  
From one, two, three.

14.  
One, two, a cup of tea;  
A lump with it,  
You are done.

15.  
Eeny, meeny, mutten,  
Ten pounds groats,  
Ten pounds cheese;  
You are the boss.

16.  
Eeny, meeny, makken,  
Frying oil-cakes,  
Wife, cooks porridge,  
You are done.

17.  
Eeny, meeny, mukken,  
Pieces of purslane,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or—dust—with your thick legs  
Are you one, two, three—or.

26.  
Inke, tinke, tullepetijnen,  
Dirty vase, double daze,  
I am ten, golden belt,

Erum, blerum, sixteen.  
Pief, pof, paf,  
You are honestly out.

27.  
My father recently nailed a box,  
Guess how many nails could go in it:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Jan was gone;  
Whoever gets the last tap is free:  
v, r, ij is free:

28.  
Amsterdam, that big city,  
That stands on a hundred poles,  
And if that city ever falls over,  

Who will pay that?  
Not me, not you, and no one else either.  
Zero, ten, twenty, etc."
young_children_dbnl_952,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129021&lan=en,"1.  
Eun, deun, dip,  
I don’t have the money to flip,  
I don’t have the money to book a man,  
Eun, deun, dip.

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grind mustard,  
Eun, deun, deep,

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jar;  
Who is the man?

4.  
Eeze, beeze, ban,  
I’m off and you’re on.  
There are nine of us,  
Tomorrow it will rain;

If then a thief came,  
Who took the plate off the table.  
One, ten, snapped ten,  
One hundred thousand and thirteen.

5.  
Behind the mill lies a block,  
It has been stolen and it is still lying there;  
One, ten, snapped ten,  
One hundred thousand and thirteen.

6.  
Anemane, mikkelemee,  
Wobbled, dabbled, clergyman,  
I in my distress without bread,  
I and Morellen, without bells.  
Es, bles, deaf is gone.  
Two men without a soul;  
Where has the soul gone?  
Up on the cemetery,  
There they are chopping off Piet’s head....  
From one, two, three.

14.  
One, two, a cup of tea;  
A lump alongside,  
You’re finished.

15.  
Eeny, meeny, moe,  
Ten pounds of groats,  
Ten pounds of cheese;  
You are the boss.

16.  
Eeny, meeny, mak,  
Baking doughnuts,  
Wife, cooks porridge,  
You’re done.

17.  
Eeny, meeny, muk,  
Pieces of lettuce,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your thick legs  
Are you one, two, three - or.

26.  
Inke, tinke, tullepetijnen,  
Dirty vases, double dazes,  
I am ten, golden belt,

Erum, blerum, sixteen.  
Pief, pof, paf,  
You’re honestly out.

27.  
My father was going to put nails in a box recently,  
Guess how many nails could fit inside:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jar,  
Jan was gone;  
Who gets the last tap is free:  
v, r, ij is free:

28.  
Amsterdam, that big city,  
That stands on a hundred piles,  
And if that city ever falls over,  

Who will pay for that?  
Not me, not you, and no one else either.  
Zero, ten, twenty, etc."
young_children_dbnl_954,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129023&lan=en,"1.  
Eun, deun, dip,  
I can’t flip the bucket,  
I can’t take the books,  
Eun, deun, dip.

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grinding mustard,  
Eun, deun, dip,

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?

4.  
Eeze, beeze, ban,  
I off and you on.  
We are nine,  
Tomorrow it will rain;

If then a thief came,  
Who took the dish off the table.  
One, ten, snapped ten,  
One hundred thousand and thirteen.

5.  
Behind the mill lies a block,  
It was stolen and it still lies there;  
One, ten, snapped ten,  
One hundred thousand and thirteen.

6.  
Anemane, mikkelemee,  
Wobbled, dabbled, minister,  
I in my need without bread,  
I and morels, without bells.  
Es, bles, deaf is gone.  
Two men without souls;  
Where has the soul gone?  
Up on the cemetery,  
There they chop off Piet’s head...  
From one, two, three.

14.  
One, two, a cup of tea;  
A lump with it,  
You are off.

15.  
Eeny, meeny, mutten,  
Ten pounds groats,  
Ten pounds cheese;  
You’re the boss.

16.  
Eeny, meeny, makken,  
Frying doughnuts,  
Wife, cooks porridge,  
You are off.

17.  
Eene, meene, mukken,  
Pieces of lettuce,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your big legs  
You are one, two, three - or.

26.  
Inke, tinke, tullepetijnen,  
Dirty vases, double daze,  
I count ten, golden belt,

Erum, blerum, sixteen.  
Pief, pof, paf,  
You are fairly off.

27.  
My father recently had to nail a box,  
Guess how many nails could go in it:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Gone was Jan;  
Whoever gets the last tap is free:  
v, r, ij is free:

28.  
Amsterdam, that big city,  
That stands on a hundred piles,  
And if that city should ever fall over,

Who will pay for that?  
Not me, not you, and no one else either.  
Zero, ten, twenty, etc."
young_children_dbnl_955,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129024&lan=en,"1.  
Eun, deun, dip,  
I can't flip the coin,  
I can't book a man,  
Eun, deun, dip.  

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grind mustard,  
Eun, deun, dip.  

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?  

4.  
Eeze, beeze, ban,  
I’m off and you’re on.  
There are nine of us,  
Tomorrow it will rain;  

If then a thief came,  
Who took the plate off the table.  
One, ten, snapped ten,  
One hundred thousand and thirteen.  

5.  
Behind the mill lies a block,  
It’s stolen and still lies there;  
One, ten, snapped ten,  
One hundred thousand and thirteen.  

6.  
Anemane, mikkelemee,  
Wobbled, bobbled, minister,  
I in my distress without bread,  
Me and cherries, without bells.  
Es, bles, deaf is gone.  
Two men without soul;  
Where has the soul gone?  
Up on the graveyard,  
There they chop off Piet’s head...  
From one, two, three.  

14.  
One, two, a cup of tea;  
A lump of sugar with it,  
You’re done.  

15.  
Eeny, meeny, mutten,  
Ten pounds of groats,  
Ten pounds of cheese;  
You are the boss.  

16.  
Eeny, meeny, makken,  
Frying oil cakes,  
Woman, cooks porridge,  
You’re done.  

17.  
Eeny, meeny, mukken,  
Pieces of lamb’s lettuce,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your thick legs  
You are one, two, three - or.  

26.  
Inke, tinke, tullepetijnen,  
Dirty vases, double daze,  
I have ten, golden belt,  

Erum, blerum, sixteen.  
Puff, poof, paf,  
You’re honestly out.  

27.  
My father recently was to put nails in a box,  
Guess how many nails could fit in there:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Jan was gone;  
Whoever gets the last tap is free:  
v, r, ij is free:  

28.  
Amsterdam, that big city,  
It stands on a hundred piles,  
And if that city ever falls over,  

Who will pay for that?  
Not me, not you, and no one else either.  
Nothing, ten, twenty, etc."
young_children_dbnl_956,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129025&lan=en,"1.  
Eun, deun, dip,  
I can’t flip the cane,  
I can’t take the books,  
Eun, deun, dip.

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grind mustard,  
Eun, deun, dip.

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?

4.  
Eeze, beeze, ban,  
I get off and you get on.  
We are nine of us,  
Tomorrow it will rain;

If then a thief came,  
Who took the dish off the table.  
One, ten, snapped ten,  
One hundred thousand and thirteen.

5.  
Behind the mill lies a block,  
It was stolen and it still lies there;  
One, ten, snapped ten,  
One hundred thousand and thirteen.

6.  
Anemane, mikkelemee,  
Bobbled, dabbled, minister,  
Me in my need without bread,  
Me and morellen, without bells.  
Es, bles, deaf is gone.  
Two men without a soul;  
Where has the soul gone?  
Up on the cemetery,  
There they chop Piet’s head off...  
From one, two, three.

14.  
One, two, a cup of tea;  
A lump with it,  
You’re done.

15.  
Iene, miene, mutten,  
Ten pounds of groats,  
Ten pounds of cheese;  
You are the boss.

16.  
Iene, miene, makken,  
Baking doughnuts,  
Wife, cooks porridge,  
You’re done.

17.  
Eene, meene, mukken,  
Pieces of purslane,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your thick legs  
Are you one, two, three - or.

26.  
Inke, tinke, tullepetijnen,  
Dirty vases, double daze,  
I am ten, golden belt,

Erum, blerum, sixteen.  
Pief, pof, paf,  
You’re honestly done.

27.  
My father recently nailed a little box,  
Guess how many nails could fit in it:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Jan was gone;  
Whoever gets the last tap is free:  
v, r, ij is free:

28.  
Amsterdam, that big city,  
That stands on a hundred piles,  
And if that city ever falls over,

Who will pay for that?  
Not me, not you, and not someone else either.  
Zero, ten, twenty, etc."
young_children_dbnl_957,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129026&lan=en,"1.  
Eun, deun, dip,  
I cannot flip,  
I cannot book a man,  
Eun, deun, dip.

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grind mustard,  
Eun, deun, diep,

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?

4.  
Eeze, beeze, ban,  
I'm off and you’re on.  
There are nine of us,  
Tomorrow it will rain;

If then a thief came,  
Who took the dish from the table.  
One, ten, snapped ten,  
One hundred thousand and thirteen.

5.  
Behind the mill lies a block,  
It was stolen and it still lies there;  
One, ten, snapped ten,  
One hundred thousand and thirteen.

6.  
Anemane, mikkelemee,  
Wobble, bobble, clergyman,  
I in my need without bread,  
Me and morels, without bells.  
Es, bles, deaf is gone.  
Two men without souls;  
Where has the soul gone?  
On top of the cemetery,  
There they chop off Piet’s head….  
From one, two, three.

14.  
One, two, a cup of tea;  
A lump with it,  
You’re done.

15.  
Eeny, meeny, mutt,  
Ten pounds of groats,  
Ten pounds of cheese;  
You are the boss.

16.  
Eeny, meeny, mak,  
Frying oil cakes,  
Woman, cooks porridge,  
You’re done.

17.  
Eeny, meeny, muk,  
Leaves of lamb’s lettuce,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your thick legs  
You are one, two, three - or.

26.  
Inke, tinke, little tulle hats,  
Dirty vases, double daze,  
I am ten, golden belt,  

Erum, blerum, sixteen.  
Pief, pof, paf,  
You are honestly out.

27.  
My father recently had to nail a little box,  
Guess how many nails could go in it:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Jan was gone;  
Whoever gets the last tap is free:  
v, r, ij is free:

28.  
Amsterdam, that big city,  
That stands on a hundred poles,  
And if that city ever falls over,  

Who will pay for that?  
Not me, not you, and not someone else either.  
Nothing, ten, twenty, etc."
young_children_dbnl_958,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129027&lan=en,"1.  
Eun, deun, dip,  
I cannot flip the cane,  
I cannot even book it,  
Eun, deun, dip.

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grinding mustard,  
Eun, deun, deep,

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?

4.  
Eeze, beeze, ban,  
I'm off and you're on.  
We are nine of us,  
Tomorrow it will rain;

If then a thief came,  
Who took the dish from the table.  
One, ten, snapped ten,  
One hundred thousand and thirteen.

5.  
Behind the mill lies a block,  
It was stolen and it still lies there;  
One, ten, snapped ten,  
One hundred thousand and thirteen.

6.  
Anemane, mikkelemee,  
Wobbled, bobbled, preacher,  
I in my distress without bread,  
I and cherries, without bells.  
Es, bles, deaf is gone.  
Two men without souls;  
Where has the soul gone?  
Up on the cemetery,  
There they cut off Piet's head...  
From one, two, three.

14.  
One, two, a cup of tea;  
A lump with it,  
You're done.

15.  
Iene, miene, mutten,  
Ten pounds of groats,  
Ten pounds of cheese;  
You are the boss.

16.  
Iene, miene, makken,  
Frying doughnuts,  
Woman, cooks porridge,  
You're done.

17.  
Eene, meene, mukken,  
Pieces of lettuce,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your big legs  
Are you one, two, three - or.

26.  
Inke, tinke, tullepetijnen,  
Dirty vases, double daze,  
I am ten, golden belt,  

Erum, blerum, sixteen.  
Pief, pof, paf,  
You are honestly off.

27.  
My father recently was to nail a little box,  
Guess how many nails could go into it:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Jan was gone;  
Whoever gets the last tap is free:  
v, r, ij is free:

28.  
Amsterdam, that big city,  
Stands on a hundred poles,  
And if that city should fall over,  

Who will pay for that?  
Not me, not you, and no one else either.  
Nothing, ten, twenty, etc."
young_children_dbnl_959,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=129028&lan=en,"1.  
Eun, deun, dip,  
I can’t flip the cane,  
I can’t take books,  
Eun, deun, dip.

2.  
Eun, deun, dip,  
Full, bald, chicken,  
Full bald, grinding mustard,  
Eun, deun, dip.

3.  
Eeze, weeze, wes,  
Oil in the bottle,  
Oil in the jug;  
Who is the man?

4.  
Eeze, beeze, ban,  
I’m off and you’re on.  
We are nine,  
Tomorrow it will rain;

If then a thief came,  
Who took the dish off the table.  
One, ten, snapped ten,  
One hundred thousand and thirteen.

5.  
Behind the mill lies a block,  
It was stolen and it’s still there;  
One, ten, snapped ten,  
One hundred thousand and thirteen.

6.  
Anemane, mikkelemee,  
Bobbled, wobbled, minister,  
Me in my distress without bread,  
Me and cherries, without bells.  
Es, bles, deaf is gone.  
Two men without souls;  
Where has the soul gone?  
Up at the cemetery,  
There they chop off Piet’s head....  
From one, two, three.

14.  
One, two, a cup of tea;  
A lump with it,  
You’re done.

15.  
Iene, miene, mutten,  
Ten pounds of groats,  
Ten pounds of cheese;  
You are the boss.

16.  
Iene, miene, makken,  
Frying oliebollen (Dutch doughnuts),  
Woman, cooks porridge,  
You’re done.

17.  
Eene, meene, mukken,  
Pieces of lamb’s lettuce,  
Gentlemen, farmers, servants,  
The wind blows away;  
Or - dust - with your thick legs,  
Are you one, two, three - or.

26.  
Inke, tinke, tullepetijnen,  
Dirty vases, double dazes,  
I’m ten, golden belt,

Erum, blerum, sixteen.  
Pief, pof, paf,  
You’re honestly out.

27.  
My father recently wanted to nail a box,  
Guess how many nails could fit in it:  
One, two, three, four, five, six.  
Oil in the bottle,  
Oil in the jug,  
Jan was gone;  
Who gets the last tap is free:  
v, r, ij is free:

28.  
Amsterdam, that big city,  
That stands on a hundred piles,  
And if that city ever falls down,

Who will pay for it?  
Not me, not you, and no one else either.  
Nothing, ten, twenty, etc."
