item_id,label,purpose,sub_purpose,download_link,translation
goryeong-0519,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/goryeong/goryeong-0519.mp3,"Orang Orang Mullae, tie up your topknot tightly  
Mullisae, Garisae, Golmisae grow old and weary  
Injisae, Bunsa, Golmisae admire the maiden  
Dolmi, Satgat, Sildongseo, even Bulgongun admire  
Holding a brush, standing among books, the senior at the village school admires"
hadong-0706,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/hadong/hadong-0706.mp3,"Im Ah, my husband, please look handsome like a rice stalk, and look as grand as Mount Tai.  
Is your household worth a thousand sacks of rice that I came to receive a thousand sacks?  
Is your household worth ten thousand sacks that I came to receive ten thousand sacks?  
Seeing you, like a blade of grass, I came like dew.  
When you were growing up in my house, even the rice husks were treasured like a phoenix chicken.  
But after marrying into your household, even dog food is like acorns."
yecheon-0310,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0310.mp3,"Set up the loom, set up the loom  
Set up the loom by the Ok-nang River  
The loom has four legs  
Two legs here, two legs there  
Place the front legs low  
Place the back legs high  
The yarn wrapped around the back  
Encloses the rainbow over Namhae Namsan  
Sitting as if sitting down  
Riding a boat on the Yongsan River  
The sound of the weaving shuttle falls  
In the narrow valley of the many-layered mountains  
Lightning strikes  
As if playing the drum  
The river baby is brooding  
Here and there are lotus flowers  
Here and there are lotus flowers  
Dripping and dripping like water  
Here and there are insults  
There and there are insults  
Cut an inch and bind the book  
Cut two inches and bind the book  
At this time, the three brothers  
The bowed heads are like Ho-bul-rae-bi  
The angled ones, are they Ho-gil-reon?  
The crying sound of the dragon's head  
The cries of the blue and black dragons  
The naturally bent new tree  
Hangs its neck on an old frame  
A bunch of male bamboo  
This way and that way  
The angler's fishing rod  
Is it leaning against the ritual table?  
Turning and turning, the three rains  
Let's let them dry, let's let them dry  
From Seoul, the boatman  
Will he come today?  
Will he come tomorrow?  
""It's the end."""
sacheon-0121,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/sacheon/sacheon-0121.mp3,"Pluck the sun and make a loom, pluck the moon and weave the inside,  
Pick the middle star and place the middle stitch, pick the upper star and place the upper stitch.  
Tie the cord called Myeongjidongdae and hang it at Namdaemun in Seoul,  
The newly arriving magistrate hangs it floating,  
The departing old magistrate says, ""Do the loom and go.""  
Who picked up that loom? It was Bonggeum, the daughter of the clerk,  
And Sunggeum, the daughter of the assistant official; the two sat together and made a match.  
For that loom’s price, whether silver or ten copper coins per ten,  
Or money at ten per ten,  
I do not want either silver or money; just give me a fine cloth and go."
jinyang-0912,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/jinyang/jinyang-0912.mp3,"Throw the zoom catch, take the middle balance, then place the zoom catch.
Take the rank separately and place the rank needle.
Put on the outer layer, tie the hand, and attach the string because you're hungry.
You put it on late when examining the backing.
You kick vigorously when checking.
What is inside the metal pouch?
The woman is struggling (laughter)."
geumsan-1114,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/cn/geumsan/geumsan-1114.mp3,"@Eheya Weaving Maiden

- Today, feeling bored,
 Shall I set up the loom?
- On the love song loom, I weave only sorrows.
 The rain falling outside the yard window
 Is the tears of my distant beloved.
- On the love song loom, I weave only sorrows.
 The loom has four legs,
 My dear one's legs are two.
- On the love song loom, I weave only sorrows.
 The shuttle is the spring sibling,
 The beater is the single person.
- On the love song loom, I weave only sorrows.
 The wooden frame holding the warp threads
 Plays in the big child's hands.
- On the love song loom, I weave only sorrows.
 Woven by day is sunlight silk,
 Woven by night is moonlight silk.
 Having woven both sunlight and moonlight silks,
 Which husband's shirt shall I sew?
 “Oh, no, you must not!”

"
jangheung-0227,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jn/jangheung/jangheung-0227.mp3,"Spinning wheel, spinning wheel, turn round and round  
Kim Doryeong in the yut house is getting night dew  
The rice I gave the other night  
Was given to you so you wouldn’t bark  
A guest arriving in the middle of the night  
Was given to you as a guard?"
yeonggwang-0514,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jn/yeonggwang/yeonggwang-0514.mp3,"In the first lunar month, on the fifteenth day,  
Boys inside the room celebrate the full moon, which is nice, but  
They are late in honoring their parents. Where has my beloved gone?  
They don’t even know how to make offerings to the full moon.  
That moon, that last day of the lunar month, is sad indeed.  

In the second lunar month, in the spring breeze,  
Every tree and branch has pine needles,  
But where has my beloved gone? They don’t even recognize the pine needles.  
After passing that moon and the end of the lunar month, time goes on.  

In the third lunar month, on Samjinnal (the third day of the third lunar month),  
The vigor of youth says it is waning, slowly fading away.  
The white heron that went to Gangnam is said to be coming back sincerely,  
But where has my beloved gone? They don’t even know the sincerity of farewell.  
That moon, that last day of the lunar month, is sad indeed.  

In the fourth lunar month, on Buddha’s birthday,  
The house in front hangs lanterns, and the house behind hangs lanterns,  
Many patchwork lanterns—where did they leave the prepared field to hang them in the sky?  
Round round watermelon lanterns—where did they leave the ancestral rites to hang them in the sky?  
Long rectangular drum lanterns—where did they leave the noble family’s lanterns to hang them in the sky?  
Flat small ball lanterns—where did the four organizations leave their lanterns to hang them in the sky?  
Fortune-bringing stork lanterns—where did the royal cleaning service leave their lanterns to hang them in the sky?  
Mysterious tiger lanterns—where did the remote mountain range leave their lanterns to hang them in the sky?  
Alas, we don’t even know how to hang lanterns for our beloved.  
After passing that moon and the end of the lunar month, time goes on.  

In the fifth lunar month, on Dano (the fifth day of the fifth lunar month),  
Boiling five-grain porridge and doing thousands of studies, they say?  
Where has my beloved gone? They don’t even know the thousands of studies.  
That moon, that last day of the lunar month, is sad indeed.  

In the sixth lunar month, on Yudoyeol (the ninth day of the sixth lunar month),  
On this burning hot day like fire, where has the forest gone?  
That moon, that last day of the lunar month, is sad indeed."
sangju-0317,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/sangju/sangju-0317.mp3,"Having sinned against the Jade Emperor and the Heavenly Maiden of Heaven,  
I returned to the human world, and since playing is boring,  
let's try weaving at the loom.  
Spin this way, spin that way, now twist it twice.  
Oh king dragon, are you spinning the threads? Here it stands, and there it stands.  
The front threads are lifted, and the back threads are loosened.  
Pick it up and strike the sound; our nation's noble lord  
plays the janggu drum with a tight, crisp sound.  
The weaver is the seventh brother, and the shuttle race is the eighth.  
The drum beats, coming and going; in Seoul, in the gold field,  
a golden dove lays eggs, moving back and forth in the nest.  
The sacred tree sheds nectar; the sun and moon rise over the East Sea,  
while the rainbow stretches toward the West.  
The crying sound of the dragon head, it is the seventh month, the early seventh month,  
the lost mate, that goose, cries ""chirruk, chirruk"" as it flies away.  
The sound of crossing over the ridge, even the chaste lady crosses it."
euiseong-0723,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/euiseong/euiseong-0723.mp3,"The Northern Fairy in the Moon Palace descended underground,  
Having nothing to do at all, she looked around left and right.  
""Place it, place it, twist and place it; put the front legs high,  
put the hind legs low, and tuck in the corners;  
lifting the crotch slightly, and sitting on top,  
this way and that way, it sways.  
In the silk threads, the edges flutter as if on a brass tray.  
At this moment, the three brothers resemble Guan Yu the general.  
The rustle and murmur sound like the fishing rod of Jiang Taigong,  
casting into the flowing river, watching the dragon’s head move.  
The lost pair calls like the honking of wild geese in danger.  
The poor dog is in early summer,  
like goldfish bathing in water.  
Like a fluttering kite, bent at the waist in the mountain’s mid-hill,  
as if morning mist has descended on the waist.  
Like a drum sound, it seems as if the Daedong River is flowing,  
and the Geumsu River is flowing too.  
The fluttering and shaking body is like the Jade Emperor in the sky,  
opening the windows to punish and illuminate,  
as if playing chess or Go.  
The figure that is tucked in is like a wide silk thread,  
wrapped and tightened loosely, like many scattered tufts.  
Lying down and sitting down,  
could it be the King of Joseon’s officials?  
One by one they spread out,  
Look at the bird on the Shin-tree branch,  
carrying an old rag tied around its neck,  
coming and going repeatedly."
yeongam-0421,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jn/yeongam/yeongam-0421.mp3,"Clatter-clatter, weaving linen  
The linen woven by day is sunlight linen  
The linen woven by night is moonlight linen  
Moonlight linen, dew-covered linen  
Creaking, clattering, weaving linen  
Where are you going to sell this linen?  
Let's go sell it at the auction house  
When you go to the auction house to sell it  
They give you twenty-five nyang  
Take the twenty-five nyang and  
Spend five nyang on meat  
Buying firewood, buying jujubes"
muan-0129,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jn/muan/muan-0129.mp3,"The spinning wheel, the spinning wheel is broken  
The already broken spinning wheel is broken  
Going up in a line  
I asked the wooden head  
The sesame diameter is approximate, they said  
Dundung-aeduk dundung-ae duk  
Pull, dundung-ae dundung-ae duk  
Who made the dundang-ae song?  
The arrogant big kid, I made it"
mungyeong-0214,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/mungyeong/mungyeong-0214.mp3,"Looking up at the sky, there is a rowan tree in the middle of the moon.  
Branches extending eastward, cut down with a jade axe,  
Trimmed with a golden axe, gathered together, gathered together.  
A pair of twisted branches gathered, in the sky a flying fairy.  
Coming down to the underground, there is nothing to do at all.  
Looking around the night market of three thousand, it is empty, empty.  
The jade riverbank is empty. On the jade riverbank, a twisted bridge was placed.  
The twisted bridge has four legs; should it have two legs?  
If combined, six legs; put front legs up,  
Rear legs will cross; the sheep spread their fleece,  
The complaining sheep cried out like the Azure Dragon and Yellow Dragon.  
Those who will sit down, in our country to Lord Geumsaeng,  
Made the dragon mountain himself. Those who wrapped their waists with belts,  
Mixed and dyed with gold dust,  
The Big Dipper and the Seven Stars surrounded them.  
The archers and archery halls,  
Raised the rainbow from the East Sea to the east,  
Raised from the West Sea to the west.  
The water-dwelling low dogs  
Bath, passing through on the royal bamboo bank on the water.  
The northern play sheep, using threads well,  
Laid eggs in the Great Yellow River, passing through with their eggs.  
The three brothers of the carp and loach,  
Command millions of troops,  
Perched chirp chirp.  
Atnulimdae, the royal palace building,  
The straight waterfall threw it into Husu River,  
Sat without a single move.  
The twisted thread is tangled,  
The dragon head's sound is good,  
The ancient yellow dragon of a thousand years old,  
Took all of your threads, with twisting sounds.  
At Jeolro, the curly sacred tree,  
King Kim Jadong of Amdongcheon,  
Hung his neck with jade,  
The rogue crosses over the top.  
The twisted threads are tangled,  
The third-generation villain's son, the younger son,  
Tied and untied in jingga bokga.  
The sheep who shouted at the belly,  
Will use Dosawon’s spoon, hold the child and the ashes,  
One day, two days,  
Cut with nightly companions,  
Pour into the front ditch, sweep into the back ditch.  
Calculate with the transport character,  
Empty with jade branches.  
Your clothes are incomplete, wrapped in one bundle,  
Put inside the wardrobe.  
In the front house is Kim Sunbu,  
In the back house is Lee Sunbu.  
Is our Sunbu coming?  
He does come but where?  
Lying on the Seven Star board,  
The noise of the alley was hoped for,  
What is this sound of street vendors?  
What is this sound of clowns and little players?  
What is this sound of sighs?  
What is this sound on the first line platform?  
What is this sound on the royal veranda platform?  
On the long night of the winter solstice in December,  
Using a cigarette flame as a friend,  
Using a lamp flame as a lover,  
Lying down, but sleep does not come;  
Sitting, but the lover does not come;  
Neither lover nor sleep comes,  
Sleep has disappeared, sleep has disappeared.  
The sleep at the edge of the rain has disappeared.  
Why call it sleep that has disappeared?  
A pair of ducks, a pair of cranes,  
Even pairs sat side by side.  
Hey, here, hey, there,  
Where have you left your new clothes?  
You came looking for the river of tears."
yecheon-0311,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0311.mp3,"Jinbucheongcheong, Jin Samgarae  
Hung Hae, Young Deok hung up  
Our father put pine needles in the coffin  
Our brother chopped pine needles  
Our older brother had a midnight snack  
Our mother cooked rice porridge  
Yoneon rubbed it  
(While weaving)  
Spun all night long  
Started and turned back  
While weaving the traditional loom  
Went to sell at the Engi market  
Look at the behavior of the Engi guys  
Asked for three and a half coins  
They want to give three coins and a half"
wando-0713,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jn/wando/wando-0713.mp3,"@Sleep is coming, sleep is coming

Sleep is coming to my eyes  
To my lantern-like eyes  
Sleep like a king’s dog is coming  
Sleep is coming, sleep is coming  
Sleep is coming to my eyes  
Grandmother comes to give sleep  
Only five nyang and five don and sleep comes  

@Spinning wheel, spinning wheel, turn round and round

The neighbor Kim Doryeong is preparing the night thread  
Spinning wheel tools, weaving tools, janggu drum, sewing kit  
Carrying half a handful of skeins on the head  
Carrying one and a half handfuls of skeins on the head  
The spinning wheel’s medicine is the oil of the camellia tree"
yeongil-0613,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/yeongil/yeongil-0613.mp3,"Shall I try singing a weaving song? The one weaving is a young lady.  
The loom has four legs, and the big baby's legs are two legs.  
If woven well, it is single-faced satin; if not woven well, it is double-faced satin.  
We weave both single-faced satin and double-faced satin.  
Let's try making a pair of trousers and a jacket for the honored elder. /Sopal"
geumreung-0205,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/geumreung/geumreung-0205.mp3,"In the sky, the heavenly seamstress descended to the underground land,  
With nothing to do at all, after much 고민초사 (deep worry and anguish),  
She wove gold brocade to try to support her parents.  
Over there, in that moon, a cinnamon tree is embedded,  
She cut off the branch stretched eastward with a jade axe,  
Trimmed it with a golden axe, and gathered precious timber.  
Where is the finest timber? Far away in Gyeongseong Cheolli,  
She ran on six oxen to build a palace,  
Looking for excellent timber for the palace, she gathered it all.  
Gathered it all, gathered it all, she gathered a pair of looms.  
Though looms were gathered, there was no place to use them,  
Looking all around left, right, front and back, it was empty, empty,  
The jade railing was empty, when placing the loom on the jade railing,  
The front legs were placed high, and the back legs low,  
When sitting as if sitting, it is Korea’s finest gold brocade.  
Sitting astride the dragon throne, with the waist wrapped well,  
Is it natural to have a Hwan-gui? The waist is wrapped like that.  
At the north side of the inner palace, three generations of single men,  
Wearing 명가복 (prestigious family clothes),  
Carrying water for water quality,  
On the July 7th Ojak Bridge, meeting like the Weaver Girl and Cowherd,  
With deep embroidery and running stitches, is it the Han River water, clear and bright?  
Reflected in Seokha Mountain, the north is called,  
Laying eggs in the blue river, going in and out carrying eggs,  
The pounding sound is a body house, old man on the Samsam land,  
In front of the Go board, moving chess pieces,  
In the womb are three brothers, and the third is hung,  
Is it a three-nation god of the Musiguk (silk kingdom)? Like being served on a silver tray,  
The pressing board is a broom, a noble gentleman,  
Like having an army of one hundred thousand soldiers,  
Triangular wings, a royal servant,  
Is it the fault of General Hwang? The dragon’s head cries,  
In the chilly early frost and cold wind, crying and flying, that heron,  
Sorrowfully crying and flying away, the crooked 신나무 (sacred tree),  
Wearing old straw shoes on its neck, stretched for ten miles,  
Pulled as much as a duck, like a strong ox's knot,  
The old Dragon King is also twisting once more,  
Trying to take off the worn clothes, falling over,  
Powerlessly swaying, the field dog is dying,  
Six years old in the city years, twisting here and there,  
The loose weaving gathered thread by thread,  
It became a strong rope,  
With sincere, precious cloth,  
Preparing a 진림도포 (special robe) for father-in-law, arranged complete attire,  
Preparing 한삼상하 (traditional undergarments) for mother-in-law,  
Only a few feet remained,  
With a difficult younger brother-in-law, and quarrelsome sister-in-law,  
After finishing one outfit each,  
The cloth to offer to the husband  
Had not a single thread to spare.  
Oh, frustrating water carrier,  
There is so much to say about living in the in-law house."
yeongam-0212,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jn/yeongam/yeongam-0212.mp3,"Spinning wheel, spinning wheel, go round and round  
Kim Doryeong from the Yut family faces the night dew  
Creaking and rattling as the cloth is woven  
Always finished weaving, ready to go back to her parental home"
buyeo-0322,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/cn/buyeo/buyeo-0322.mp3,"Today, feeling very bored and idle,
Let's set up the loom, let's set up the loom.
It's an jade railing, let's set up the loom.
The young lady weaving, the loom song,
Only worries remain.
When will this cloth be finished?
Really? Are you getting married already?
The weaving done at night is by moonlight,
The weaving done during the day is by sunlight.
Who will receive this cloth that is woven?
It will be tied for Jin Do-ryeong of the neighboring house."
hapcheon-0519,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/hapcheon/hapcheon-0519.mp3,"Darling, let's sleep, darling, let's sleep, let's just stop at the golden thread  
Senior, let's sleep, senior, let's sleep, let's just look at the book pages we were reading and sleep"
pyeongchang-1107,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gw/pyeongchang/pyeongchang-1107.mp3,"Oh, the young lady weaving sings the loom song, full of sorrow.  
The loom frame has four legs, and the large shuttle has two legs.  
The three siblings hum as the shuttle moves, and the pressing tool is a bachelor.  
The six ant brothers carry the shuttle back and forth—let’s see what kind of weaving this is.  
If woven during the day, it is a daylight cloth; if woven at night, it is a moonlight cloth.  
Having woven both daylight and moonlight cloth,  
Shall I mend a young gentleman’s shirt?"
dalseong-0315,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/dalseong/dalseong-0315.mp3,"It’s trivial, it’s trivial, even the prayer is trivial  
In the evening under the moonlight, half is taken, three times, burning like fire  
Thinking thrice, like a bird thrice, on this day, father-in-law  
Half remains after ten, thinking thrice, where to put it?  
Went to the dewy field  
Quietly followed the thread  
From across the river, the oarsmen  
Followed, shaking their heads  
In the middle of the field, the jujube tree  
Saw the troops and disappeared  
In front of love, the plum blossoms  
Disappeared with the scholar’s paper  
In the garden, the sunflowers  
Looked at the sun and vanished  
In our house, the children  
Quietly disappeared in sleep  
I pray, I pray  
For the nation’s peace, I pray  
Blow, blow  
Blow the fresh wind of enlightenment"
yeongcheon-0312,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/yeongcheon/yeongcheon-0312.mp3,"Cheongdo, Miryang, Jinsangari  
Warangsan, Noppeunjingae  
Mulmyeongsan, Gwansotgaji  
My father lights the fire  
My older brother breaks the coffin lid  
My mother weaves the hemp  
My sister prepares the evening snack  
For three months and ten days she weaves hemp  
Half a clock of flowers, half a clock of time  
Dear, dear sister-in-law  
What is the use of that rain?  
I will also get married and serve my brother-in-law."
namhae-0502,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/namhae/namhae-0502.mp3,"Is it because you’re so great that everything looks the same?  
My eyes are single-colored, so everything looks the same.  
If a face is ugly, do you buy based on money?  
If the dialect is ugly, the wealth is also troublesome.  
Oh dear, oh oh oh, you’re causing a fuss, huh."
cheongsong-0607,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/cheongsong/cheongsong-0607.mp3,"Let's set up the loom, let's set up the loom  
Let's set up the loom by the Ok-nang River  
Raise the front beam  
Lower the back beam  
The big baby's legs are two legs  
Carry one and there are six legs  
The mother-in-law's two calves  
Place them all on the fence  
The weaving done gently  
The posture is also graceful  
The three brothers in the ink  
The eyebrows shaped like rice birds  
The very crooked new male  
Hanged by the neck on an old mat"
yeongil-0317,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/yeongil/yeongil-0317.mp3,"In the heavens, above, the Northern Fairy descends below.  
Having no definite course, should I try weaving?  
Deciding on one bolt of fine silk, deciding on one bolt from Jeonju,  
Looking carefully, there is certainly no time to play the loom.  
It is empty, it is empty, the Yognangang River is empty.  
Two legs in front, two legs moving, the Eastern Sea East Mountain stands,  
Two legs behind, two legs moving, the Southern Sea South Mountain lies low,  
The big baby's two legs, the loom's four legs,  
Six legs in total have met.  
Sitting quietly, the baby climbs up the chamber and wakes,  
Wearing a short jacket, soundly sleeping.  
The waist swollen like a crescent moon is the Southern Sea South Mountain rainbow,  
At the mouth of the horse, praising, is our three-generation only son.  
The only son gathers the fertile soil, gathers the bright soil, as if embracing virtues.  
The enclosed belly embraces the West Sea West Mountain with clear weather.  
The water well stirred by that young man is the flowing water in the flowing river.  
Lightly, lightly, the area nearby was feeble and open.  
The sound of pounding the rice in the outer field,  
In the land of Woo country when standing, moving around during the long day.  
The three named ones were brothers who guied the marshy river,  
It seems like they held a peaceful feast, the flat battlefield, the tribute of the fruit trees.  
..Without intent, they play delightedly.  
Blessed, blessed, look at the West Mountain where flowers hang, climbing up, it cries sadly,  
Coming slowly, it cries sadly.  
Little ants, three named ones, stealthily the servant comes and grinds.  
The palace drinks and sinks down, sitting and lying down,  
Pretending to be ahead, they show off, pretending to be sad, they become sad.  
The sound of the returning leaves in the mountains, inside the thick forest,  
In September, the red maple leaves seem to flutter in the front,  
The sound of the crying crouching bird, the newly arrived new swallow.  
The new swallow that came below laments sadly,  
By the old tree, on worn papers, drawing plans,  
Along the river, the royal family comes, winding and turning,  
Washing away at the Amnok River, floating flowers on the Daeulok River,  
Receiving the western field, the front of the lord is radiant with flowers.  
Our master wears a winter coat and builds windows,  
But three feet wide is all I can do, no winter coat is worn,  
No stones, no house exists. / Sop'al"
cheongwon-0215,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/cb/cheongwon/cheongwon-0215.mp3,"Ororong jororong spinning wheel  
Under Guri Mountain, Seseon-garak  
The sound of water flying gently  
Ororong ororong spinning wheel"
cheongsong-0420,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/cheongsong/cheongsong-0420.mp3,"From Cheongdo to Miryang, spreading out from Jinsamgari to Jinbatkkeojeong  
I keep rubbing it, my mother is working hard  
My older brother is breaking the pine knots, my father is setting the pine knots  
Even if my father goes to Seoul, he won’t see the golden hair ribbon  
Even if my older brother goes to Seoul, our brother-in-law will be a half-moon bride  
My mother is a true noblewoman"
geumreung-0712,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/geumreung/geumreung-0712.mp3,"Like a true Three Kingdoms sword,
Hanging the jade-green curtain on the door,
Counting the days and nights,
Sleep comes, sleep comes,
Sitting here, sleep comes,
Hanging the true Three Kingdoms sword,
Counting the days and nights,
Let's try to stay awake until this sleep breaks."
hamyang-0129,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/hamyang/hamyang-0129.mp3,"The flowers are beautiful, don’t covet them and don’t break them with rough hands.  
If you break that flower, it will just be full of water, all messed up.  
That’s my place—South Mountain where they cut down trees, South Prince."
hapcheon-0407,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/hapcheon/hapcheon-0407.mp3,"In a house with no fence or gate,  
The eldest brother weaves myungji cloth.  
He weaves the cloth and folds it neatly,  
Then our brother goes to Seoul.  
The uniform is shabby, the pants are worn,  
Only a few pieces of cloth remain,  
I quickly cut a mourning jacket.  
No place, no island,  
A sorrowful man’s heart.  
Pin a balsam flower,  
Attach pieces of imitation silk decorations.  
Half of the widow’s house,  
With cherished mother’s cool hands,  
All is hurried in this narrow village."
hadong-0502,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/hadong/hadong-0502.mp3,"Feeling bored after coming home today, shall I try weaving on the loom?  
The loom's frame is a death penalty, and this footrest is a brother.  
After sharpening the iron rod, gathering threads to sit on,  
Who is it that sits on top? It's the jade maiden playing.  
Is the one calling out ""Butera"" the spirit of a deceased bachelor?  
The eldest child comes out, holding the waist.  
The drum they say is in the deep valley of Cheontae Mountain,  
Unraveling straw ropes as it enters.  
The sound of beating barley husks,  
Striking bravely and skillfully.  
The three younger brothers crying and whining, the single one sulking,  
The three-legged swallow and the ant on the flat sand,  
Clatter-clatter, going well.  
The one called “Dotomari” commands thirty million soldiers,  
Sniffing and clattering, crossing well.  
The “Yongdumari” is a flock of wild geese flying in the sky.  
The “Cheolgisin” holds the eldest child’s heel,  
Gathering the woven fabric over three months and ten days.  
Our teacher who went to Seoul is not coming back.  
He may come, but he is carried out on the Chilseong plank.  
Oh my, what is this? An enemy, an enemy!  
The Chilseong plank is the enemy.  
If the bent pine tree is planted upside down and branches sprout, will he come?  
If the sand on the riverbank flows away, will he come?  
If the rooster painted on the folding screen crows, will he come?"
geumreung-0321,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/geumreung/geumreung-0321.mp3,"Gyeongsangdo Samdurikkun  
Oh, Jade, you can't settle down  
Shaking off the waves of Baengjanggol  
Losing all your fangs  
Rubbing and swaying your belly  
Hurry up and come along  
While our beloved waits  
I also quickly slept  
Under the water, Bongsoongah  
Grasping the current and collapsing  
In the dark, that big child  
Fell asleep and collapsed."
jinyang-0113,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/jinyang/jinyang-0113.mp3,"Wheel, spin round and round  
The place where the night birds live is coming  
When the place where the night birds live comes  
Even Kim Doryeong of our house gets night dew on him"
changwon-0306,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/changwon/changwon-0306.mp3,"Dureekkun, wash your hands  
In the middle of the night, the morning star is clear  
A clear sickness has entered the forest  
A full mandan hunter has come again"
ulreung-0320,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/ulreung/ulreung-0320.mp3,- Northern fairy in the sky
eumseong-0510,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/cb/eumseong/eumseong-0510.mp3,"Shall I set up the loom today, feeling bored again?  
Placing the loom on the jade railing, catching clouds and hanging the shuttle,  
The sound of the swift shuttle, clicking-clacking like a swallow,  
Is like the sound of warhorse hooves of the King of Chu.  
The sound of flipping two bundles of warp threads,  
Is like the war drum of our country’s commander celebrating victory.  
The sound of the dragon’s head turning,  
Is the sound of an old dragon holding a magic pearl in its mouth,  
Making noise in high spirits.  
Weaving during the day is sunlight silk, and weaving at night is moonlight silk,  
Both sunlight and moonlight silk combined, which husband shall I weave for?  
Ah, the sound of weaving only brings worries to the loom, like love’s troubles.  
The rain falling outside the window is tears from my absent beloved.  

- Loom Song  
- Shin Sik"
cheongsong-0421,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gb/cheongsong/cheongsong-0421.mp3,"From Cheongdo to Miryang, spreading out from Jin Samgari to Jinbatkkeojeong  
Then I rub it, my mother waves  
My older brother breaks the pine branches, my father places the pine branches  
Even if my father goes to Seoul, he won't see the gold leaf hair ribbon  
Even if my older brother goes to Seoul, our elder brother's half-moon bride  
Our mother is from Jinchul village

"
naju-0207,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jn/naju/naju-0207.mp3,"1.
The twisted thread is caught on the foot,  
The loom’s leg, the supporting leg,  
The ankle bent, the calf stretched,  
Like carrying the dragon’s love stone,  
Like being wrapped in a lively mist,  
Like surrounding the Big Dipper,  
Holding onto the twisted three-strand,  
Grasping the jade ruler sideways,  
In the tangled flow of elegant movements,  
The warbler singing back and forth,  
The sound of beating the clappers,  
Is the sound played for a hundred years.  
Holding the shuttlestick halfway and pulling it tight,  
A rainbow in the sky  
Seems to be heading northwest,  
Like scattered threads of warp yarn,  
Like the flowing waters of the Milky Way,  
Like icicles forming,  
Holding the shuttlestick halfway and pulling it tight,  
Holding the warp beam halfway and pulling it tight,  
Half held up and lifted,  
Like a chaotic battlefield in the Three Kingdoms period,  
Like a war being waged,  
The creaking and clacking of the dragon head,  
Wild geese flying in the clear sky,  
Are the sounds of comrades parting,  
With the thud-thud of the drum,  
Crossing over with the jingle-jangle.

2.
Like scattered threads of warp yarn,  
Like the flowing waters of the Milky Way,  
Like icicles forming,  
Holding the shuttlestick halfway and pulling it tight,  
A rainbow in the sky  
Seems to be heading northwest,  
Holding the warp beam halfway,  
Lifting it up,  
Like a chaotic battlefield in the Three Kingdoms period,  
Like a war being waged,  
The creaking and clacking of the dragon head,  
Wild geese flying in the clear sky,  
Are the sounds of comrades parting,  
With the thud-thud of the drum,  
Crossing over with the jingle-jangle.

"
